CO_ENTIDADE,NO_ENTIDADE
24040185,ESCOLA MUNICIPAL ANA CLEMENTINA DA CONCEICAO - EMACC
24040193,ESCOLA ESTADUAL MANOEL FERNANDES
24040207,ESCOLA ESTADUAL PROFESSORA TEREZINHA CAROLINO DE SOUZA
24040266,EM DEP JESSE FILHO
24040282,UNID JOAQUIM ALFREDO DE SOUTO
24040320,EM OLINDINA ESTELITA DE MACEDO
24040355,ESCOLA MUNICIPAL OSCAR CORDEIRO DA COSTA
24040401,ESCOLA MUNICIPAL MIRIAM GOMES ROCHA VIEIRA
24084123,CENTRO EDUCACIONAL INFANTIL GEOVANIA GOMES
24137200,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS
