CO_ENTIDADE,NO_ENTIDADE
25048775,EEEFM MARIA BALBINA PEREIRA
25048848,EEEF VASCONCELOS BRANDAO
25048880,EEEFM SENADOR JOSE GAUDENCIO
25049046,ESC MUN PROFESSORA NELLY MACIEL DE ARAUJO
25049062,EMEIEF AMARA CAVALCANTE WANDERLEI
25049119,EMEIEF CONEGO JOAO MARQUES PEREIRA
25049259,EMEIEF ANA DE QUEIROZ TORREAO
25049275,EMEIEF JOAQUIM DIAS BORBA
25049283,EMEIEF JOSE ROMAO DE JESUS
25049488,ESC MUN MANOEL DUARTE DA SILVA
25049739,UMEIEF LUIZ MARIANO DE ARAUJO
25107712,CRECHE MUNICIPAL JOAO BATISTA ALBINO DE SOUZA
25112554,EMEIEF AMARA PAULINO
25121081,EEIF SOSSEGO DA MAMAE
25121626,ESCOLA ENSINO FUNDAMENTAL I E II ALEGRIA DE SABER
25121634,INST EDUC SEMENTE DO AMANHA
25121642,INSTITUTO EDUCACIONAL CASTELO ENCANTADO
25130110,ECIT SERRA BRANCA INACIO ANTONINO
25132237,CENTRO EDUCACIONAL ARTE DO ABC
