CO_ENTIDADE,NO_ENTIDADE
25024175,EEEFM INACIO DA CATINGUEIRA
25024221,EMEF ADELAIDE LEITE LOUREIRO
25024302,EMEF JOAQUIM FRANCISCO SOARES LEITE
25024345,EMEF MARIA ALEXANDRINA DA CONCEICAO
25024353,EMEF - MARIA CELESTE PIRES LEITE
25024450,CENTRO DE REFERENCIA EM EDUCACAO DE JOVENS E ADULTOS TIBURCIO JOSE DE SOUSA
25024477,EM PRE ESCOLAR JOAO LUIZ DE ABREU JUNIOR
25127675,CRECHE MUNICIPAL PROFESSORA MARIA MADALENA MONTENEGRO PIRES
25131222,EMEIF ITAJUBATIBA
25132342,EMEIF AMELIA TRINDADE DE LUCENA
