CO_ENTIDADE,NO_ENTIDADE
25101072,EEEFM DR JOAO GONCALVES
25101099,ECIT DURVAL GUEDES
25101110,EMEF CELERINO FRANCISCO DE MENEZES
25101129,EMEF FERNANDO CUNHA
25101137,CRECHE JOANA DE MORAIS
25101145,EMEF NOSSA SENHORA DE FATIMA
25101153,EMEF SANTA ELIZA
25101161,EMEF REGINALDO CLAUDINO SALES
25101188,EMEF SEDE VELHA DO ABIAI
25101200,EMEF CRUZ DO CABOCLO
25101218,EMEF SOTERO LUCINDO FERREIRA
25101226,CRECHE HILDA BARBALHO
25101234,CRECHE NOSSA SENHORA DA PENHA
25101242,EMEF ANTONIO LOURENCO DE BARROS
25101250,EMEF LEONOR FREIRE TAVARES
25101269,ESC MUL MARIA DO SOCORRO MENENEZES
25101285,EMEF MARIA TAVARES FREIRE
25101293,EMEF FERNANDO SILVINO DE SOUZA
25101315,EMEF SOUTO MAIOR
25104527,EMEF ALBERTO ALVES DA SILVA
25104543,EMEF ANTONIO GOMES COUTINHO
25105701,CRECHE CRIANCA FELIZ
25107313,EMEF CARLOS ANTERO FIDELES - CARLAO
25111566,EMEF DA APASA
25125389,CENTRO EDUCACIONAL MARIA DE LOURDES
25131486,CENTRO EDUCACIONAL NOVA GERACAO
