CO_ENTIDADE,NO_ENTIDADE
24043818,ESCOLA ESTADUAL DEPUTADO MARCIO MARINHO
24043826,ESCOLA ESTADUAL PROFESSOR JOAQUIM TORRES
24043834,ESC ISOLADA DE CACIMBAS
24043877,ESCOLA MUNICIPAL ARTUR DIAS FERREIRA
24043885,ESCOLA MUNICIPAL CALABOUCO DE BAIXO
24043915,ESCOLA MUNICIPAL DE CACIMBAS
24043940,ESCOLA MUNICIPAL DE PANELAS
24043958,ESCOLA MUNICIPAL DOM MATIAS PATRICIO DE MACEDO
24043990,ESCOLA MUNICIPAL ESTUDANTE MARIA AUXILIADORA
24044016,ESCOLA MUNICIPAL PEDRO PAULINO DOS SANTOS
24044024,ESCOLA MUNICIPAL PRESIDENTE COSTA E SILVA
24083208,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA BELA
24084387,ESCOLA PROFESSORA CICERA TAVEIRA DOS SANTOS
