CO_ENTIDADE,NO_ENTIDADE
26011018,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSORA MARIA DA CONCEICAO CISNEIROS SAMPAIO
26011026,CRECHE NOSSA SENHORA DO PERPETUO SOCORRO
26011050,ESCOLA ANTONIO VIEIRA DE BARROS
26011069,ESCOLA DE REFERENCIA EM ENSINO MEDIO AURA SAMPAIO PARENTE MUNIZ
26011093,ESCOLA MUNICIPAL CENTRO DE ENSINO PAULO FERNANDO DOS SANTOS
26011115,ESCOLA JOAQUIM VIEIRA
26011301,ESCOLA MUNICIPAL MARIA JOSEFA DE SOUZA
26011336,ESCOLA MUNICIPAL BEVENUTO SIMAO DE OLIVEIRA
26011344,ESCOLA TECNICA ESTADUAL PROFESSOR URBANO GOMES DE SA
26011352,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSORA MAURINA RODRIGUES DOS SANTOS
26011360,ESCOLA PROFESSOR BALDOINO GOMES DE SA
26011379,ESCOLA MUNICIPAL VALDEMAR SOARES DE MENEZES
26011387,ESCOLA MUNICIPAL DE REFERENCIA EM ENSINO FUNDAMENTAL DOM MALAN
26011395,ESCOLA LUCIO QUIRINO DE FARIAS
26011506,ESCOLA JOSE PEDRO PEREIRA
26011611,ESCOLA DE REFERENCIA EM ENSINO MEDIO CARLOS PENA FILHO
26011646,ESCOLA CECILIA MEIRELES
26011654,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL JOSE VITORINO DE BARROS
26011743,ESCOLA MUNICIPAL PEDRO PAIXAO
26011751,ESCOLA MUNICIPAL JOAQUIM BARBOSA DE MARIA
26011778,ESCOLA MUNICIPAL PROFESSOR JOSE MENDES
26011786,ESCOLA OBJETIVA SALGUEIRO LTDA
26011808,ESCOLA PROGRESSIVA LTDA- ME
26011840,ESCOLA ALBERTO SOARES
26011859,ESCOLA PROFESSORA MARIA NILZA
26011867,ESCOLA MUNICIPAL OSMUNDO BEZERRA
26011883,ESCOLA PROFESSOR MANUEL LEITE
26011948,ESCOLA PROFESSOR ANTONIO PEDRO DOS SANTOS
26011956,ESCOLA PROF EPIFANIO BEZERRA
26011972,ESCOLA SAO DOMINGOS SAVIO
26012014,ESCOLA SANTA LUZIA
26012030,ESCOLA MUNICIPAL JOSE NEU DE CARVALHO
26012081,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO AGRICOLA DE UMAS
26012120,ESCOLA MUNICIPAL MARIA DALVA GONCALVES DE BARROS
26012260,ESCOLA MUNICIPAL MARIA GUILHERMINA DE JESUS
26012316,ESCOLA PROFESSOR PAULO FREIRE
26132790,ESCOLA PROFESSORA MARIA BERNADETE MARINS DE BRITO
26134127,INSTITUTO PSC MARIA IDALINA SAMPAIO DA SILVA
26142554,ESCOLA MUNICIPAL JOAO XXIII
26142562,ESCOLA MUNICIPAL PADRE MANOEL GARCIA E GARCIA
26142570,ESCOLA JOSE GOMES DA SILVA
26143950,ESCOLA MARIA LUIZA
26146363,ESCOLA CONSTRUCAO DO SABER
26150450,ESCOLA FRANCISCA AURORA DOS ANJOS
26150719,CENTRO EDUC RAQUEL DE QUEIROZ CERAQUE
26160820,CENTRO EDUCACIONAL JEAN PIAGET
26160870,ESCOLA PAIS E MESTRES
26175274,INSTITUTO EDUCATIVO MARIA CLARA MACHADO
26175509,ESCOLA ESTADUAL QUILOMBOLA PROFESSORA ROSA DORALINA MENDES
26176270,ESCOLA DR SEVERINO ALVES DE SA
26178672,ESCOLA MUNICIPAL DOMINGOS PAULO DE SA
26179806,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE SALGUEIRO
26180014,ESCOLA MUNICIPAL LETICIA DE ALENCAR ROZA E DANTAS
26188309,CENTRO TECNICO PERNAMBUCANO
26190516,CRECHE MUNICIPAL MARIA AUDECI GOES FERREIRA MARTINS
26191318,ESCOLA PROFESSOR JOSE PONTES JARDIM
26192012,ESCOLA FRANCISCO DE SA SAMPAIO - DR CHICO
26437740,ESCOLA CLEUZEMI PEREIRA DO NASCIMENTO
26548747,IF SERTAO-PE - CAMPUS SALGUEIRO
