CO_ENTIDADE,NO_ENTIDADE
26031248,COLEGIO ESPACO LIVRE
26031256,ESCOLA MUNICIPAL ANTONIA CALDAS BRANDAO
26031272,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE CALDAS CAVALCANTI
26031302,ESCOLA ESTADUAL INDIGENA ANTONIO CIRILO DOS SANTOS
26031310,ESCOLA MUNICIPAL ALEXANDRE PARENTE DE SA
26031329,ESCOLA MUNICIPAL ANDRE FLORENTINO CAVALCANTI
26031400,ESCOLA INDIGENA HERMENEGILDO ANTONIO DOS SANTOS
26031418,ESCOLA MUNICIPAL EMILIO SILVA
26031434,ESCOLA MUNICIPAL FURTUNATO ALVES DE SOUZA
26031450,ESCOLA MUNICIPAL GEZUALDO FREIRE DE CARVALHO
26031469,ESCOLA INDIGENA JOAO ALBERTO MACIEL
26031507,ESCOLA MUNICIPAL JOAO ROCHA
26031515,ESCOLA MUNICIPAL JOAQUIM MENDES DINIZ
26031531,ESCOLA MUNICIPAL JOSE ALVES BRANDAO
26031566,ESCOLA MUNICIPAL JOSE FRANCISCO DE SA
26031590,ESCOLA MUNICIPAL VEREADOR JOSE NILTON BIONE DE ANDRADE
26031647,ESCOLA MUNICIPAL MANOEL JOAQUIM DE MORAES
26031663,ESCOLA MUNICIPAL MANOEL PEREIRA DA SILVA I
26031701,ESCOLA MUNICIPAL MAURICIO DE SA FERRAZ FILHO
26031710,ESCOLA MUNICIPAL NIVALDO DE OLIVEIRA BARROS
26031728,ESCOLA MUNICIPAL PEDRO GONCALVES DOS SANTOS
26031744,ESCOLA MUNICIPAL PRESIDENTE COSTA E SILVA
26031795,ESCOLA MUNICIPAL SAO SEBASTIAO
26031817,ESCOLA MUNICIPAL LIONS BRIGIDA DE MELO FERREIRA
26031833,ESCOLA ESTADUAL INDIGENA ROSA MARIA DA CONCEICAO
26031841,ESCOLA INDIGENA MARIA ROSA DO ESPIRITO SANTO
26031850,ESCOLA INDIGENA MANOEL DEODATO DOS SANTOS
26031884,ESCOLA ESTADUAL INDIGENA MARTILIANO RIBEIRO DE SOUZA
26031892,ESCOLA ESTADUAL INDIGENA MILITAO PRIMO DOS SANTOS
26031914,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR PAULO GUERRA
26031973,ESCOLA GREGORIO DE SOUZA MENEZES
26032040,ESCOLA MUNICIPAL MANOEL VIEIRA DE BRITO
26032066,ESCOLA ESTADUAL INDIGENA MARIA ANTONIA DA CONCEICAO PRACA
26032074,ESCOLA MUNICIPAL PEDRO TOMAS LANDIM
26032082,ESCOLA MINISTRO MARCOS FREIRE
26032090,ESCOLA INDIGENA ACILON CIRIACO DA LUZ
26032112,ESCOLA LENITA VIANA CABRAL
26032139,ESCOLA MUNICIPAL ANTONIO RODRIGUES DA SILVA
26032163,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL EVANDRO FERREIRA DOS SANTOS
26032198,ESCOLA MUNICIPAL JOAQUIM ANDRE CAVALCANTI
26032201,ESC MUNICIPAL PREFEITO JOSE CALDAS CAVALCANTI
26032279,ESCOLA MUNICIPAL JOSE RIBEIRO DA SILVA
26032325,ESCOLA ESTADUAL INDIGENA BERTO CIRILO DOS SANTOS
26032368,ESCOLA BRIGIDA DE ALENCAR
26168332,ESCOLA MUNICIPAL JORNALISTA ASSIS CHATEAUBRIAND
26183595,PRIMAR COLEGIO E CURSOS
26183714,ESCOLA GUIOMAR GOMES DE SA
26183722,CRECHE MUNICIPAL ANSBERTO JULIO VIDAL FERRAZ
26183773,VENCESLAU BENEDITO BARBOSA
26183781,ESCOLA MUNICIPAL JOAQUIM CLEMENTINO DO NASCIMENTO
26190435,JESSICA CAMILA DO NASCIMENTO BARBOZA -ME
26191229,ESCOLA TECNICA ESTADUAL PROFESSORA MARIA AMELIA DE FREITAS ARAUJO
26191512,ESCOLA ESTADUAL INDIGENA FELIPE JHONES MACIEL
26426714,ESCOLA INDIGENA CAPITAO DENA
