CO_ENTIDADE,NO_ENTIDADE
24036420,CE FELINTO ELISIO
24036439,CRECHE MUNICIPAL PROFESSORA CLENITA DE AZEVEDO DANTAS
24036447,CRECHE MUNICIPAL PROFESSORA FRANCISCA DA GUIA DE MEDEIROS COSTA
24036455,CRECHE MUNICIPAL CONCESSA CUNHA DE FIGUEIREDO
24036471,UNIDADE ESCOLAR ANTONIO GALDINO DE AZEVEDO
24036480,UNIDADE ESCOLAR AZEMIR RAMOS DE MEDEIROS
24036609,UNIDADE ESCOLAR MIGUEL ARCANJO PEREIRA
24036617,ESCOLA MUNICIPAL PROFESSORA CALPURNIA CALDAS DE AMORIM
24036650,UNIDADE ESC JOAQUIM PATRICIO DE MEDEIROS
24036676,ESCOLA MUNICIPAL JOSE LUIS
24065650,ESCOLA ESTADUAL ANTONIO DE AZEVEDO
24073334,ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES MEDEIROS CUNHA
24075957,ESC MUL PROFª ZELIA COSTA DA CUNHA
24081051,CENTRO MUNICIPAL DE REABILITACAO PROFª WILDE SANTOS DE MEDEIROS
24084433,EDUCANDARIO IMACULADA CONCEICAO
24195200,ESCOLA AQUARELA DO SABER
24303305,CMEI MARGARIDA FRANCELINA DE JESUS
24317314,CENTRO DE ATIVIDADES COMPLEMENTAR - JARDIM DO SERIDO
