CO_ENTIDADE,NO_ENTIDADE
27002020,ESCOLA ESTADUAL GENTIL DE ALBUQUERQUE MALTA
27002055,ESCOLA MUNICIPAL DE EDUCACAO BASICA POCO BRANCO
27002063,ESCOLA ESTADUAL SANTA CRUZ DO DESERTO
27002080,ESCOLA MUNICIPAL 13 DE MAIO
27002098,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANGICAL
27002136,ESCOLA MUNICIPAL DE EDUCACAO BASICA BELO HORIZONTE
27002144,ESCOLA MUNICIPAL BRAVO
27002160,ESCOLA MUNICIPAL DE EDUCACAO BASICA CAPIM ACU
27002179,ESCOLA MUNICIPAL DE EDUCACAO BASICA CRISPIM
27002187,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR ARTUR DE ARAUJO JORGE
27002268,ESCOLA MUNICIPAL GOIABAL
27002276,ESCOLA MUNICIPAL DE EDUCACAO BASICA JABURU
27002292,ESCOLA MUNICIPAL LAGOA DA PEDRA
27002314,ESCOLA MUNICIPAL BOA VISTA DA LAMA
27002322,ESCOLA MUNICIPAL DE EDUCACAO BASICA LAGOA DE SANTA CRUZ
27002357,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARECHAL CANDIDO RONDON
27002390,ESCOLA MUNICIPAL DE EDUCACAO BASICA OLHO DAGUA SECO
27002411,ESCOLA MUNICIPAL PEDRA MIUDA
27002438,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO RODRIGUES DE OLIVEIRA RIBEIRO
27002446,ESCOLA MUNICIPAL JOSE PRUDENTE GUERRA
27002454,ESCOLA MUNICIPAL DE EDUCACAO BASICA SACO DOS MIRANDAS
27002489,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA ROSA
27002497,ESCOLA MUNICIPAL DE EDUCACAO BASICA TINGUI
27002519,ESCOLA MUNICIPAL XIQUE XIQUE
27002527,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª LYSETTE LISBOA MARTINS
27002535,ESCOLA PARQUE MUNICIPAL SANTA CRUZ DO DESERTO
27002594,ESCOLA MUNICIPAL DE EDUCACAO BASICA PE DE LADEIRA
27002616,ESCOLA ESTADUAL DEMOCRITO GRACINDO
27002624,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA LUZIA
27002659,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MARIA OLINA SOARES
27002667,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO JOSE
27002675,ESCOLA MUNICIPAL CAFUNDO II
27002683,ESCOLA MUNICIPAL DE EDUCACAO BASICA COLONIA
27002691,ESCOLA MUNICIPAL DE EDUCACAO BASICA GERSON ALBUQUERQUE MARANHAO
27002705,ESCOLA MUNICIPAL MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO
27002713,ESCOLA MUNICIPAL JOAO ALVES DAMASCENO
27002721,ESCOLA MUNICIPAL JOAO BARBOSA DA SILVA
27002748,ESCOLA MUNICIPAL MANOEL ALVES MARTINS
27002756,ESCOLA MUNICIPAL PADRE MANOEL FIRMINO PINHEIRO
27002764,ESCOLA MUNICIPAL SINVAL DE ALBUQUERQUE MALTA
27002772,ESCOLA MUNICIPAL SALGADO DIAMANTINA
27002780,ESCOLA MUNICIPAL DE EDUCACAO BASICA SIMIANA
27002799,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR MANOEL CANDIDO CARNEIRO DA SILVA
27002802,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR GUILHERME GRACINDO SOARES PALMEIRA
27002810,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR AFRANIO SALGADO LAGES
27002829,ESCOLA MUNICIPAL DE EDUCACAO BASICA RENATO RIBEIRO TORRES
27002845,ESCOLA MUNICIPAL JOSE BERNADINO CORREIA
27002861,ESCOLA MUNICIPAL ANTONIA ALZIRA MALTA GAIA
27002870,ESCOLA MUNICIPAL LAGOA DO COPO
27002896,ESCOLA MUNICIPAL DE EDUCACAO BASICA NEZINHO PEREIRA
27002918,ESCOLA MUNICIPAL MANOEL NUNES FILHO
27002926,ESCOLA MUNICIPAL PIEDADE
27054519,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE NEZEIRO GOMES
27054527,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA JUDITE VILAR
27054535,ESCOLA MUNICIPAL DE EDUCACAO BASICA JEOVAL BARBOSA DOS SANTOS
27054543,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DIVA VILAR MALTA
27055086,CRECHE CRIA PROFESSORA JANE CLEIDE PEREIRA DE SA
27213781,ESCOLA MUNICIPAL DE EDUCACAO BASICA BUENOS AIRES
27213854,ESCOLA MUNICIPAL DE EDUCACAO BASICA TERRA NOVA
27213897,ESCOLA MUNICIPAL DE EDUCACAO BASICA MORRO VERMELHO
27213900,ESCOLA MUNICIPAL MORCEGO
27213919,ESCOLA MUNICIPAL DE EDUCACAO BASICA CAFUNDO I
27213943,ESCOLA MUNICIPAL OLHO DAGUA DOS BARBOSA
27213960,ESCOLA MUNICIPAL POCO DANTAS
27217116,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª ANANETE CAVALCANTE GOMES
27218643,ESCOLA MUNICIPAL VALE DO SURUBIM
27218651,ESCOLA MUNICIPAL LAGOA DO QUIPA
27220435,ESCOLA DE EDUCACAO BASICA LAPIS DE COR
27220443,ESCOLA MUNICIPAL DE EDUCACAO BASICA MONSENHOR ALOYSIO VIANNA MARTINS
27220451,CRECHE CASULO MARIA DE LOURDES MALTA AMARAL
