CO_ENTIDADE,NO_ENTIDADE
27022277,ESCOLA ESTADUAL IZIDRO TEIXEIRA
27022285,ESCOLA ESTADUAL CORONEL PEDRO TEIXEIRA
27022331,ESCOLA MUNICIPAL DEPUTADO JOSE MEDEIROS
27022340,ESCOLA MUNICIPAL DONA MARINITA TEIXEIRA
27022366,ESCOLA MUNICIPAL PRESIDENTE EURICO DUTRA
27022374,ESCOLA MUNICIPAL FIRMINO MAIA
27022382,ESCOLA MUNICIPAL GERVASIO TENORIO
27022404,ESCOLA MUNICIPAL IZABEL OLIMPIA
27022412,ESCOLA MUNICIPAL JULIO CLEMENTE DA SILVA
27022447,ESCOLA MUNICIPAL NICOLAU FERREIRA
27022480,UNIDADE ESCOLAR PROFESSOR PEDRO TEXEIRA DE VASCONCELOS
27048756,ESCOLA MUNICIPAL CLOTILDES BRANDAO DE SOUZA
27054900,CRECHE ESTADUAL PROFESSORA MARIA MARTINS DA SILVA
27216543,GRUPO ESCOLAR MUNICIPAL RENATO DE HOLANDA BARROS
27219755,ESCOLA MUNICIPAL MARIA ALZINA REBELO
27240002,ESCOLA MUNICIPAL PROFESSORA AMELIA VASCONCELOS
