CO_ENTIDADE,NO_ENTIDADE
24046701,CENTRO SOCIAL URBANO - CSU
24046710,COLEGIO DE NOSSA SENHORA DO CARMO
24046736,ESCOLA ESTADUAL ALBERTO MARANHAO
24046744,ESCOLA ESTADUAL DJALMA MARINHO
24046752,ESCOLA ESTADUAL MARIA AURINEIDE DA SILVA
24046779,ESCOLA ESTADUAL PRESIDENTE GETULIO VARGAS
24046795,ESCOLA ESTADUAL PROFESSORA FIRMA FRANCELINA DE OLIVEIRA
24046817,ESCOLA ESTADUAL ROSA PIGNATARO
24046825,ESC ESTADUAL SAO JOSE
24046841,ESCOLA ESTADUAL SANTA LUZIA - ENSINO FUNDAMENTAL
24046850,ESCOLA ESTADUAL PREFEITA JOANITA ARRUDA CAMARA
24046868,ESCOLA ESTADUAL PROFESSOR JOSE TAVARES
24046876,ESC ISOLADA DE LAGOA VERDE
24046884,ESC ISOLADA DO ESPINHO
24046892,ESC ISOLADA DR JOSE TARGINO
24046906,ESC ISOLADA LAGOA DA MATA
24046914,ESC ISOLADA SAO JOSE
24046922,ESC MUNICIPAL ANTONIETA ALBUQUERQUE SILVA
24046949,ESC MUL ARCELINA FERNANDES
24046973,ESC MUL ANTONIO PEIXOTO MARIANO
24046990,ESC MUL DEPUTADO MARCIO MARINHO
24047015,ESCOLA MUNICIPAL DOUTOR JOSE TARGINO
24047040,ESCOLA MUNICIPAL FRANCISCO PEREIRA MATTOS
24047066,ESC MUL GEORGE AUGUSTO CARNEIRO COSTA
24047074,ESC MUL SENADOR JESSE PINTO FREIRE
24047163,ESCOLA MUNICIPAL MARIA BEZERRA DOS SANTOS
24047236,ESCOLA MUNICIPAL SAO JUDAS TADEU
24047252,ESC MUL SENADOR DINARTE MARIZ
24047295,COLEGIO ELOYZA GOMES SOARES
24047333,ESC MUL PRESIDENTE CASTELO BRANCO
24063169,COLEGIO ROGERIO DE SOUZA ALVESEXPRESSIVO
24064858,CRECHE COMPANHEIRO LEAO ANTONIO ALVES FLOR
24064947,ESC CONVENIADA IRMAO PEDRO SOARES DA FONSECA
24066192,CEN MUL DE EDUCACAO INFANTIL E FUNDAMENTAL I PROFª MARIA DO CARMO BEZERRA
24066753,ESC MUL PROFESSOR MANOEL ELIAS DA COSTA
24068594,COLEGIO BATISTA BENJAMIM PETERSON
24070289,ESCOLA ESTADUAL MARIA DO CARMO BEZERRA
24070335,CRECHE MUNICIPAL XIQUE XIQUE
24070343,CRECHE MUNICIPAL JOAQUINA MOREIRA
24070351,CRECHE MUNICIPAL JOANITA ARRUDA CAMARA
24070360,CRECHE MUNICIPAL TEREZINHA GONCALVES BEZERRA
24070378,CRECHE MUNICIPAL TEREZINHA BATISTA FERNANDES
24070467,CRECHE MUNICIPAL MARIA JOSE DA SILVA SANTOS
24070475,CRECHE MUNICIPAL JOSILEIDE RAIMUNDO DE CARVALHO
24070483,CRECHE MUNICIPAL TIA BENTA
24070491,CRECHE MUNICIPAL LAGOA SECA
24071684,CRECHE MUL EDNOLIA CAMARA DE MELO
24077151,ESCOLA MUNICIPAL NESTOR MARINHO
24077160,CRECHE MUL LAGOA LIMPA DO FERNANDO
24077178,CRECHE MUNICIPAL MARINA FERNANDES PEIXOTO
24077232,APAE - ESCOLA ESPECIAL PROFESSORA GRACINETE MARTINS GUEDES DA SILVA
24077259,ESCOLA MODELO
24078956,ESCOLA DE VALORIZACAO DA VIDA FUND BENIF M C NEVES
24081965,SESC LER NOVA CRUZ RN
24083003,IFRN - CAMPUS NOVA CRUZ
24085901,ESCOLA MUNICIPAL PROFESSOR JOSE TAVARES
24087106,ESCOLA MUNICIPAL SANTA LUZIA
24088200,CENTRO SOCIAL URBANO CRECHE MANUTENCAO DO CSU
24089966,EPOC - EDUCACAO POR PRINCIPIOS
24090069,CENTRO INTEGRADO DE FORMACAO PROFISSIONAL CIFOP - UNID NC
24277304,CRECHE MUNICIPAL MARIA DE LOURDES TAVARES DE PAULA
24286311,ESC MUL MANOEL HENRIQUE DE LIMA
24320307,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS - SCFV
