CO_ENTIDADE,NO_ENTIDADE
26065592,ESCOLA DE REFERENCIA EM ENSINO MEDIO SEVERINO CORDEIRO DE ARRUDA
26065606,ESCOLA JOSE BEZERRA DE ANDRADE
26065690,ESCOLA MONTEIRO LOBATO
26065720,ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA
26065827,INSTITUTO EDUCACIONAL GEYZA MIRIAM
26065860,ESC MUL PE IBIAPINA-ED INFANTIL E ENS FUNDAMENTAL
26065975,ESCOLA MUNICIPAL CHEFE LEANDRO
26066025,ESCOLA MUNICIPAL PROFESSORA GILZENETE GUERRA
26066114,ESCOLA MUL PEDRO DE LIRA BORGES
26066122,ESCOLA MUNICIPAL SEBASTIAO FERREIRA DE LIMA
26142635,ESC MUL FRANCISCA MOURA PEREIRA DA SILVA
26149745,CETEC- EDUCACIONAL TERESA DE CALCUTA
26168847,INSTITUTO EDUCACIONAL CECILIA MEIRELES
26177900,EDUCANDARIO PASSO A PASSO
26179024,GINASIO EXPERIMENTAL MUNICIPAL SEVERINO PEREIRA DA SILVA
26187922,CRECHE MUNICIPAL INES DEU DA SILVA LIMA
26190281,EDUCANDARIO CAMINHO DO SABER
