CO_ENTIDADE,NO_ENTIDADE
26049554,ESCOLA MUNICIPAL CLAUDIA KALSCHEUER
26049562,ESCOLA DE REFERENCIA EM ENSINO MEDIO GONCALO ANTUNES BEZERRA
26049651,ESCOLA E CRECHE MUNICIPAL MENINO JESUS
26049716,ESCOLA MUNICIPAL TABELIAO RAUL GALINDO SOBRINHO
26049732,ESCOLA MUNICIPAL MANOEL IZIDORO DE ASSIS
26049740,ESCOLA MUNICIPAL TENENTE DORGIVAL GALINDO
26049767,ESCOLA MUNICIPAL FREI JERONIMO CLEMEM
26049805,ESCOLA MUNICIPAL MANOEL INACIO FILHO
26049813,ESCOLA MUNICIPAL ROQUE GERALDO DE MELO
26049821,ESCOLA MUNICIPAL LUIZ CELSO GALINDO
26049848,ESCOLA MUNICIPAL ELISIA MARIA DA SILVA
26049872,ESCOLA MUNICIPAL SANTO ANTONIO
26049880,ESCOLA MUNICIPAL QUITERIA ELISIARIA DE MELO
26049899,ESCOLA MUNICIPAL SAO LUIZ
26049902,ESCOLA MUNICIPAL JOSE PAES GRAMIM
26141426,ESCOLA MUNDO MAGICO
26152304,ESCOLA SANTA TERESA
