CO_ENTIDADE,NO_ENTIDADE
27042375,ESCOLA MUN DE EDU BASICA SAO JOAO BATISTA
27042618,ESCOLA MUNICIPAL DE EDUCACAO BASICA HANNA BERTHOLET
27042626,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA CANDIDA
27045137,COLEGIO DIOCESANO DE PENEDO
27045145,ESCOLA ESTADUAL COMENDADOR JOSE DA SILVA PEIXOTO
27045153,COLEGIO IMACULADA CONCEICAO
27045188,CRECHE ESCOLA MUNICIPAL MENINO JESUS
27045200,ESCOLA ESTADUAL PROF JOAO VALERIANO DE OLIVEIRA
27045226,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROF DOUGLAS APRATTO TENORIO
27045234,ESCOLA ESTADUAL DR ALCIDES ANDRADE
27045250,ESCOLA ESTADUAL GABINO BESOURO
27045269,COLEGIO LEONOR GONCALVES PEIXOTO
27045315,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO XXIII
27045323,ESCOLA MUNICIPAL DE EDUCACAO BASICA PAULO VI
27045366,ESCOLA MUNICIPAL DE EDUCACAO BASICA ROTARY
27045374,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTO ANTONIO
27045382,CENTRO DE EDUCACAO PROFISSIONAL DOM JONAS BATINGA
27045463,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MARIA DA GLORIA PIMENTEIRA
27045480,ESCOLA MUNICIPAL DE EDUCACAO BASICA CONEGO TEOTONIO RIBEIRO
27045510,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR JOSE DA COSTA MANGABEIRA
27045552,ESCOLA ESTADUAL PROFESSOR ERNANI MERO
27045609,ESCOLA MUNICIPAL DE EDUCACAO BASICA BARAO DE PENEDO
27045650,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSEF BERGMANN
27045676,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª HELENA OLIVEIRA CARVALHO
27045684,ESCOLA ESTADUAL HERMILIO DE FREITAS MELRO
27045706,ESCOLA MUNICIPAL DE EDUCACAO BASICA IRMA JOLENTA
27046320,ESCOLA SONHO ENCANTADO
27047830,IFAL - CAMPUS PENEDO
27049280,ESCOLA DE EDUCACAO INFANTIL PROFESSORA LUCIA NOGUEIRA MOREIRA
27050955,ESCOLA DE EDUCACAO BASICA IRMAO FRANCISCO
27051315,ESCOLA DE EDUCACAO BASICA PEQUENO POLEGAR
27052362,ESCOLA DE EDUCACAO BASICA ESPACO EDUCAR
27053725,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR WILTON LISBOA LUCENA
27055167,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EVERALDO PEIXOTO GAMA
27215121,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR MANOEL SOARES DE MELO
27215342,COLEGIO SAGRADO CORACAO DE JESUS
27215474,ESCOLA NOSSA SENHORA DE FATIMA
27215601,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR IRENIO ARAUJO
27215750,ESCOLA MUNICIPAL DE EDUCACAO BASICA ENGENHEIRO ANTONIO CANDIDO TOLEDO
27217272,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MARIA DA GLORIA TAVARES
27217280,CRECHE ESCOLA DENILMA BULHOES
27217310,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA LUZIA
27217345,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROF ARLINDO FERREIRA DE MORAES
27218252,ESCOLA MUNICIPAL DE EDUCACAO BASICA DOM CONSTANTINO LUERS
27218317,CRECHE ESCOLA MUNICIPAL ROSETE ANDRADE
27218589,ESCOLA ESTADUAL PROFESSORA RUTH MENDONCA
27224058,CRECHE - ESCOLA MUNICIPAL VOVO JUDITH
27226166,ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PINGO DE GENTE
27230333,ESCOLA MUNICIPAL DE EDUCACAO BASICA ALDA ALVES TOLEDO
27302016,ESCOLA DE EDUCACAO BASICA ARCO IRIS
