CO_ENTIDADE,NO_ENTIDADE
25054740,CRECHE MUNICIPAL PE LAMBERT DE GROOT
25054767,EEEFM E EJA ANESIO DEODONIO MORENO
25054783,ECI EEM MONSENHOR JOSE PAULINO
25054830,EMEIF JOAO MARTINS DE LIMA
25054856,GR ESC MARIA DO CARMO ALVES DE MORAIS
25054864,EMEIF MARIA DO CARMO CASTRO
25054872,EMEIF POLO DE ARACA
25054880,EMEIF SEVERINO ALVES DA SILVA
25054937,EMEIF JOAQUIM ALVES DA SILVA
25054945,EMEIF JOSE FERREIRA DE MELO
25054961,EMEIF MARIA JOSE DE ALBUQUERQUE
25054970,EMEIF OLINTO ONOFRE DE SOUZA
25066072,EMEIF BARRA DO SALGADO
25066277,EMEIF CONEGO TEODOMIRO QUEIROZ
25104110,INSTITUTO PARAISO DA INFANCIA
25112945,E M E F PROFª LUZIA LAUDELINO DA SILVA MEDEIROS
25128647,CENTRO EDUCACIONAL EVOLUCAO
25129937,ESCOLA NOVA GERACAO
25130919,CRECHE MUNICIPAL SEVERINO PEREIRA DA SILVA
