CO_ENTIDADE,NO_ENTIDADE
25020684,COLEGIO CRISTO REI
25020749,COMPLEXO EDUCACIONAL PATOENSE LTDA
25020765,CRECHE IGOR MOTA
25020846,ESC DIONISIO MARQUES DE ALMEIDA
25020854,ECI DOUTOR DIONISIO DA COSTA
25020889,EEEM LUCIA WANDERLEY DE FREITAS
25020900,EEEFM ANTONIA ARAUJO
25020927,ECI AUZENIR LACERDA
25020935,ECI MONSENHOR MANOEL VIEIRA
25020960,EEEF CORIOLANO DE MEDEIROS
25020978,EEEF PROFA MARIA NUNES
25020986,EEEF RIO BRANCO
25021087,EMEF ARISTIDES HAMAD TIMENE
25021109,EMEF ANATILDES AIRES DE MOURA
25021141,EMEF OSCAR BENTO DE OLIVEIRA
25021290,EMEF JOSE MARTINS ALVES
25021311,EMEF MONSENHOR MANOEL VIEIRA
25021320,EMEF PROFESSOR MANOEL DE SOUSA OLIVEIRA
25021338,CIEP IV ALFREDO LUSTOSA E AGGEU DE CASTRO
25021346,EMEF RADIALISTA PAULO PORTO
25021427,ENE D EXPEDITO E DE OLIVEIRA
25021435,ESC NOSSO LAR TIO JUCA
25021478,CENTRO DE REFERENCIA EM ATENDIMENTO EDUCACIONAL ESPECIALIZADO IRMA BENIGNA
25021494,ESCOLA ROTARY CLUB DE ENSINO FUNDAMENTAL MARCONI ARAUJO LEITE
25021524,CIEP V MARIA EUDOCIA -SANTA TEREZINHA
25021540,EMEF ANAIZA LUIZ CALIXTO
25021559,EMEF ANTONIO DA COSTA PALMEIRA
25021567,CIEP III DR FIRMINO AYRES LEITE E OTTO DE S QUINHO
25021575,CRECHE MUNICIPAL DR MANOEL QUINIDIO SOBRAL
25021621,EMEF JOAO RODRIGUES DE AMORIM
25021648,EMEF NELITA NOBREGA QUEIROZ
25021664,EMEF SIZENANDO F DE SOUSA
25021672,EMEF ALIRIO MEIRA WANDERLEY
25021680,EMEF ZEFINHA MOTA
25021702,EMEF DOM EXPEDITO E DE OLIVEIRA
25021710,EMEF SENADOR HUMBERTO LUCENA
25021745,CIEP I DR JOSE GENUINO-NAPOLEAO NOBREGA
25021796,EMEF MANOEL ROBERTO
25021800,CIEP II ANESIO LEAO E MIGUEL MOTA
25021818,EMEF NINA NOBREGA
25021842,EMEF SABINO FERREIRA FREIRE
25021850,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL TOBIAS MEDEIROS
25021877,INST EDUC MARIA DO SOCORRO
25021885,INST EDUC VERA CRUZ
25021915,INSTITUTO SAO JOSE
25021931,INST EDUC DIEGO DANTAS AMBIENTAL
25021958,INST EDUC BRANCA DE NEVE
25022032,EMEF JOSE PERMINIO WANDERLEY
25102669,INST EDUC DR DIONISIO COSTA
25103563,EEEFM PROFESSOR JOSE GOMES ALVES
25109022,CRECHE MARIANA MEDEIROS
25109030,CRECHE GLAUCE BURITY
25109057,CRECHE MARIA EUNICE FERNANDES
25110551,CRECHE TIA LUCI
25111248,EMEF PASTOR FRANK DYER
25114166,EMEF RAIMUNDA MELO DE MEDEIROS
25114182,EMEF MARIA DAS CHAGAS CANDEIA
25117165,CRECHE INACIO FERNANDES DA NOBREGA
25117289,EMEF ANTONIO GUEDES DOS SANTOS
25117777,INSTITUTO EDUCACIONAL MUNDO MAGICO
25119273,CRECHE MARIA GOMES DE SOUSA
25119354,ESCOLA DE EDUCACAO ESPECIAL LUZ DO AMANHA
25120492,INSTITUTO EDUCACIONAL CHAPEUZINHO VERMELHO
25120590,ESCOLA BANANAS DE PIJAMAS
25121693,ESCOLA DE CIENCIAS DA SAUDE DE PATOS
25123971,EMEF PATATIVA DO ASSARE
25124684,INSTITUTO TECNOLOGICO DA PARAIBA
25124692,INSTITUTO EDUCACIONAL PINGO DE MEL
25125834,CRECHE CREMILDE BEZERRA WANDERLEY
25125885,INSTITUTO EDUCACIONAL DENTINHO DE LEITE
25126458,SESC LER PATOS SERVICO SOCIAL DO COMERCIO
25129724,ESCOLA JARDIM DE ANJOS
25130153,ECIT LYNALDO CAVALCANTI DE ALBUQUERQUE
25130234,CENTRO EDUCACIONAL ESTRELA DALVA
25130870,EMEF SADY E AGABA
25130889,CENTRO MUNICIPAL DE REFERENCIA DE EDUCACAO DE JOVENS E ADULTOS - CMREJA
25130897,CRECHE MUNICIPAL ANTONIA GOMES DE MELO E SILVA - DONA NINI
25131028,EDUCANDARIO PINGO DE GENTE
25132717,CRECHE DANIELE MEDEIROS MONTEIRO
25132725,CENTRO DE ENSINO AVANCO
25132750,COLEGIO DE ENSINO FUNDAMENTAL ANDRADE DE QUEIROS EIRELI
25133160,CRECHE SANTINA FERREIRA DE LUCENA - SANTINA DE GELO
25133721,CRECHE MUNICIPAL PROFESSORA ANTONIETA VIEIRA AZEVEDO - PROFESSORINHA ANTONIETA
25133780,CENTRO DE EDUCACAO INFANTIL MANOEL GOMES
25134264,COLEGIO DIEGO DANTAS EIRELI
25139002,CENTRO PATOENSE INTEGRADO DE EDUCACAO LTDA
25143603,INSTITUTO EDUCACIONAL LUIZA FEITOSA ALVES
25164805,FERA COLEGIO E CURSO
25223801,CENTRO DE ENSINO RENASCER
25226800,CENTRO EDUCACIONAL AGAPE
25252925,CENTRO EDUCACIONAL CANTINHO DA CRIANCA
25276921,EDUCANDARIO TRACOS E LETRAS
25281925,IFPB - CAMPUS PATOS
