CO_ENTIDADE,NO_ENTIDADE
24000957,ESCOLA ESTADUAL CORONEL SOLON
24000965,ESCOLA ESTADUAL PROFESSOR MANUEL JOAO
24000990,ESCOLA ISOLADA DE BARRA
24001007,ESCOLA MUNICIPAL ALCINDA PINHEIRO COSTA NEO
24001023,ESCOLA MUNICIPAL LUZIA FREIRE DE VASCONCELOS
24001031,ESCOLA MUNICIPAL MANOEL DA SILVA
24001058,ESCOLA MUNICIPAL PROFESSOR JOSE DEODATO
24001066,ESCOLA MUNICIPAL PROFESSORA MARIA DO LIVRAMENTO FERREIRA DO VALE
24001074,ESCOLA MUNICIPAL SAO JOSE - ENSINO FUNDAMENTAL
24068314,ESCOLA MUNICIPAL SAGRADO CORACAO DE JESUS
24073458,EE PROF MARIA RODRIGUES NOIA
24082368,CENTRO EDUCACIONAL MUNICIPAL SEMENTE DO AMANHA
