CO_ENTIDADE,NO_ENTIDADE
26104385,ESCOLA MUNICIPAL FRANCISCO DE ASSIS GOMES FERREIRA
26104423,ESCOLA FRANCISCO GERALDO VIE
26104440,ESCOLA ISMAEL FERREIRA DA SILVA
26104466,ESCOLA MUNICIPAL CASSIMIRO LOPES DA SILVA
26104474,ESCOLA MUNICIPAL MARIA MADALENA DE SANTANA
26104490,ESCOLA MUNICIPAL NOSSA SENHORA DO LIVRAMENTO
26104504,E M CENTRO EDUCACIONAL CRISTO REDENTOR
26104520,ESCOLA MUL NEWTON DA SILVA BRASILEIRO
26104539,ESCOLA MUL OTAVIO CASSIMIRO DA SILVA
26104571,ESCOLA NOSSA SENHORA DAS GRACAS
26104601,ESCOLA DE REFERENCIA EM ENSINO MEDIO BARRA DO SIRINHAEM
26104660,ESCOLA MUNICIPAL DOM HELDER CAMARA
26104679,ESCOLA MUNICIPAL DA AGROVILA
26104687,ESCOLA MUNICIPAL SANTO ELIAS
26104733,ESCOLA MUNICIPAL PADRE VENANCIO HENRIQUE DE RESENDE
26104768,ESCOLA SANTO ANTONIO
26104776,ESCOLA SAO FELIX
26104784,ESCOLA SAO JOSE
26104792,ESCOLA MUNICIPAL SAO JOSE
26104822,ESCOLA SANTA ANA
26104857,GRUPO ESCOLAR DONA NENEM
26104865,ESCOLA MUNICIPAL MARQUES DE OLINDA
26104881,ESCOLA MUNICIPAL MANOEL GOMES MOREIRA
26104890,ESCOLA MUNICIPAL JOAO XXIII
26104903,ESCOLA MUNICIPAL LEONEL NILO DA SILVA
26104911,ESCOLA MUNICIPAL SANTO AMARO
26104920,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR EURICO CHAVES
26104938,ESCOLA MUL JOSEFA DA CUNHA FERREIRA
26104946,ESCOLA MUL DONA MARIA JOSE MONTEIRO
26104954,ESCOLA MUNICIPAL 31 DE MARCO
26135752,ESCOLA MUNICIPAL AMARO ARLINDO DE OLIVEIRA
26146886,ESCOLA MUNICIPAL TEJUPABA
26149699,ESCOLA UNIVERSO DO SABER
26154323,ESCOLA MUNICIPAL DE CANOAS
26166119,ESCOLA MUNICIPAL FREI FRANCISCO BRUNO OFM
26169193,ESCOLA ESTADUAL TEOTONIO CORREIA DA SILVA
26171783,CRECHE FREI MARIO
26171791,ESCOLA MUNICIPAL Mª JOSE O DA SILVA DONA NININHA
26171856,ESCOLA MUNICIPAL SANTO ELIAS
26171988,ESCOLA ESTRELAS DO AMANHA
26180855,COLEGIO CRIACAO LTDA ME
26181320,ESCOLA ESTADUAL DR MIGUEL ARRAES DE ALENCAR
26182092,ESCOLA ESTADUAL ESCRITOR MAXIMIANO ACCIOLY CAMPOS
26184036,CENTRO DE EDUCACAO INFANTIL JOSE FRANCISCO ACIOLY
26184192,CRIARTE
26419750,ESCOLA MUNICIPAL AMARO FERREIRA DE LIMA
26422719,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS
26428717,CENTRO DE APRENDIZAGEM PASSO A PASSO
26528738,EDUCANDARIO NOVA GERACAO
26532719,EDUCANDARIO CORACAO DE JESUS
