CO_ENTIDADE,NO_ENTIDADE
25023845,COLEGIO MUNICIPAL NOSSA SENHORA DOS REMEDIOS
25023853,CRECHE CASULO ODETE FARIAS BRASILEIRO
25023896,ECI JOSELITA BRASILEIRO
25023969,ESCOLA MUNICIPAL CACHOEIRA I
25023985,GR MUL GREGORIO
25024035,GRUPO MUNICIPAL MELANCIA
25024060,GR MUL CHENGUENGUE
25024086,GR MUL ESTIVAS
25024094,GR MUL JOAO GUILHERME BRASILEIRO
25024108,GR MUL Mª DO SOCORRO M DA COSTA
25024116,GRUPO MUNICIPAL MARGARIDA LEITE BRASILEIRO
25119869,GR MUL MANOEL JACKSON NICACIO ALVES
25120352,COLEGIO BATISTA DE IGARACY
