CO_ENTIDADE,NO_ENTIDADE
24049549,ESCOLA ESTADUAL DESEMBARGADOR VICENTE LEMOS
24049590,EM DIONIZIO FERREIRA
24049603,EM DR JOSE LINS
24049611,EM EUCLIDES LINS-EMEL
24049654,EM PROF JOSE FABRICIO
24049670,EM PROF SEVERINO BEZERRA
24049689,EM PROFA ANALIA MACIEL
24049700,JD DE INFANCIA BRANCA DE NEVE
24066966,ESCOLA MUNICIPAL PROFESSOR FRANCISCO ERNESTO CUNHA
24066974,JARDIM DE INFANCIA MUNDO DA CRIANCA
24068560,EM PROF IZOLETE CAMPOS
24078786,EM JOSE MOREIRA DE ARAUJO
24269204,CENTRO DE ATIVIDADES COMPLEMENTAR
