CO_ENTIDADE,NO_ENTIDADE
26078732,COLEGIO NORMAL DE LAJEDO - ANOS INICIAIS DO ENSINO FUNDAMENTAL E ANOS FINAIS DO ENSINO FUNDAMENTAL
26078740,CRECHE CECILIA VILACA
26078759,ESCOLA MUNICIPAL DOM JOAO DA MATA
26078767,ESC DE EDUC INF E ENS FUND PEQUENO PRINCIPE
26078775,ESCOLA MUNICIPAL PROFESSORA ZELIA DE MOURA MELO FERREIRA
26078805,ESCOLA DE REFERENCIA EM ENSINO MEDIO DEOLINDA AMARAL
26078821,ESCOLA MUNICIPAL DOM EXPEDITO LOPES
26078856,ESCOLA MUNICIPAL HENRIQUE DIAS
26078864,ESCOLA JEAN PIAGET ENS INFANTIL FUNDAMENTAL E MEDIO
26078872,ESCOLA JORNALISTA MANUEL AMARAL
26078899,ESCOLA MUNICIPAL MAMEDE BENTO DO AMARAL
26078902,ESCOLA MUNICIPAL JOSE DOMINGOS DE MELO
26078910,ESCOLA MUNICIPAL PADRE ANTONIO BARBOSA - ENSINO FUNDAMENTAL
26078929,ESCOLA MUNICIPAL JOAO XXIII
26078937,ESCOLA MUNICIPAL JOSE NONATO DE OLIVEIRA
26078970,ESCOLA MUNICIPAL VEREADOR MANOEL ROSENDO FERNANDES
26078988,ESCOLA MUNICIPAL JOSE COSME DA SILVA
26078996,ESCOLA MUNICIPAL MANOEL MARCELINO DO AMARAL
26079003,ESCOLA MUNICIPAL VICENTE FERREIRA DAS CHAGAS
26079011,ESCOLA MUNICIPAL PEDRO COSME DA SILVA
26079070,ESCOLA MUNICIPAL FREI FERNANDO ROSSI
26079089,ESCOLA MUNICIPAL GREGORIO BATISTA DA SILVA
26079097,ESCOLA MUNICIPAL ILAURA NUNES DE ALMEIDA
26079100,ESCOLA JOAO ROSENDO FERNANDES
26079119,ESCOLA MUNICIPAL JOAQUIM VIEIRA DE SOUZA
26079135,ESCOLA MUNICIPAL JOSE FAUSTO BATISTA DA SILVA
26079143,ESCOLA MUNICIPAL JOSE JULIAO DE SOBRAL
26079151,ESCOLA MUNICIPAL JOSE PAULO BARBOSA
26079160,ESCOLA MUNICIPAL JOSE QUINTINO DA SILVA
26079186,ESCOLA MUNICIPAL MANOEL LAURINDO DE SOUZA
26079208,CENTRO DE ALFABETIZACAO MUNICIPAL PE EMILIO LINS
26079224,ESCOLA MUNICIPAL PEDRO GONCALVES DE MELO
26079232,ESCOLA MUNICIPAL PROFESSORA MARLENE COSME
26079259,ESCOLA MUNICIPAL VICENTE FERNANDES CADETE
26079267,ESCOLA MUNICIPAL ANTONIO GOMES DE OLIVEIRA
26151677,ESCOLA CINDERELA EDUCACAO INFANTILENSINO FUNDAMENTAL E MEDIO
26159341,ESC CONHECER ENS FUNDAMENTAL E EDUCACAO INFANTIL
26162318,ESCOLA MUNICIPAL CLEMENTINO FRANCISCO DE LIMA
26165341,INSTITUTO PRESBITERIANO REV LUIZ DE FRANCA
26178540,ESCOLA PRIMEIRO PASSO
26178583,COLEGIO MUNICIPAL JOSE FERREIRA DOS PRAZERES
26179636,CRECHE MENINO JESUS
26179911,ESCOLA MUNICIPAL JOSE BRAGA DA SILVA
26179920,ESCOLA MUNICIPAL PROFESSORA IRENE LEAO
26179954,ESCOLA MUNICIPAL SEBASTIANA FERREIRA DA SILVA
26182106,ESCOLA TECNICA ESTADUAL ANTONIO DOURADO CAVALCANTI
26183986,EDUCANDARIO NOVO HORIZONTE
26190109,COLEGIO LUIS PEDRO LAURENTINO FEITOSA
