CO_ENTIDADE,NO_ENTIDADE
24036730,ESCOLA ESTADUAL MANOEL CORREIA
24036790,UNIDADE ESCOLAR 21 DE NOVEMBRO
24036803,ESC MUL D PEDRO II
24036820,E M JOSE N DE FIGUEIREDO ENS FUND
24036838,UNIDADE ESCOLAR JUSTINO LUCENA SOBRINHO
24036846,UNIDADE ESCOLAR MONS WALFREDO GURGEL ENS 1 GRAU
24036862,UNIDADE ESCOLAR PROF JOSE LIBANIO
24036897,UNIDADE ESCOLAR ANTONIO CLARINDO DA SILVA
24036900,UNIDADE ESCOLAR AMARO AQUILINO DA SILVA
24036919,UNIDADE ESCOLAR SEVERINO RAMOS DA COSTA
24036943,E M PROF IVANILDE SILVA DE AZEVEDO
24080225,CENTRO M DO ENS RURAL PROF LUZIA MACIEL DE AZEVEDO
24085685,CENTRO MUNICIPAL DE EDUCACAO INFANTIL KLEYSE MEDEIROS DE ARAUJO
24087963,EDUCANDARIO LAPIS DE COR
24116203,CENTRO DE ATIVIDADES COMPLEMENTAR - PETI
