CO_ENTIDADE,NO_ENTIDADE
25088785,ECIT TEONAS DA CUNHA CAVALCANTI
25088793,EEEFM DEMETRIO TOLEDO
25088815,E M E I F JOSEFA ALEXANDRINA DA SILVA
25088823,EMEF MARIA JOSE BORBA
25088858,EMEIF JOSE ABDON DE QUEIROZ
25088874,ESC MUL DE ENS INF E FUN TEONAS DA CUNHA CAVALCANTE
25088904,ESCOLA MUN DE ENS INFANTIL E FUNDAMENTAL VEREADOR JOSE GRIMAUDO TAVARES
25088912,ESC MUN ENS INF E FUND SALVINO JOAO PEREIRA
25101781,CRECHE MUNICIPAL DEBORA MAROJA GUEDES
25118889,ESCOLA DO SABER
25123378,UNIDADE ESCOLAR RECANTO FELIZ
25123386,COLEGIO OPCAO
25128043,EMEI GOVERNADOR RONALDO JOSE DA CUNHA LIMA
25131087,CENTRO MUNICIPAL DE EDUCACAO PREFEITO ARNALDO MOUZINHO DA SILVA
25137204,MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL ANTONIO PEDRO DA SILVA
