CO_ENTIDADE,NO_ENTIDADE
27018768,ESCOLA MUNICIPAL DE EDUCACAO BASICA GOVERNADOR GERALDO BULHOES
27018776,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR LUIS EUSTAQUIO TOLEDO
27018792,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO FERREIRA DE ANDRADE
27018806,ESCOLA DE 1º GRAU DEP FERNANDO COLLOR DE MELLO
27018814,COMPLEXO MUNICIPAL DE EDUCACAO BASICA DEPUTADO JOSE MEDEIROS
27018822,ESCOLA MUNICIPAL DE EDUCACAO BASICA GETULIO VARGAS
27018849,ESCOLA MUNICIPAL DE EDUCACAO BASICA JORGE AMADO
27018857,ESCOLA MUNICIPAL DE EDUCACAO BASICA SENADOR ARNON DE MELO
27018865,ESCOLA DE 1º GRAU DARCY DOS SANTOS SILVA
27018873,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA DINAIR DOS SANTOS COSTA
27018881,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO FRANCISCO DE BRITO
27018890,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA LELICE GOMES BARROS
27018903,ESCOLA DE 1º GRAU MARIA LEONISA DOS SANTOS
27018911,ESCOLA MUNICIPAL DE EDUCACAO BASICA MINISTRO JOSE GOLDEMBERG
27018920,ESCOLA MUNICIPAL DE EDUCACAO BASICA PE JOSE BATISTA DE AZEVEDO
27018938,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO IZIDORO DE FARIAS
27018946,ESCOLA MUNICIPAL DE EDUCACAO BASICA DENILMA BULHOES
27018954,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO JOSE DE FARIAS
27018962,ESCOLA ESTADUAL OLIMPIA TENORIO LIMA
27018970,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFº RIVO FARIAS
27018989,ESCOLA MUNICIPAL DE EDUCACAO BASICA GETULIO DE ALMEIDA CABRAL
27018997,ESCOLA ESTADUAL DE EDUCACAO BASICA JOSE ENOQUE DE BARROS
27019004,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO MONTEIRO DE MELO
27019012,GRUPO ESCOLA MUNICIPAL CASTELO BRANCO
27019020,ESCOLA DE 1º GRAU CASTRO ALVES
27019039,ESCOLA MUNICIPAL DE EDUCACAO BASICA PADRE CICERO
27019055,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO ALVARES CABRAL
27019063,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA JOANA PINHEIRO
27019071,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA CLARA
27019080,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA LUCIA
27019101,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA RITA
27019110,ESCOLA MUNICIPAL DE EDUCACAO BASICA DEPUTADO ANTONIO HOLANDA
27019160,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ALCINA MANGUEIRA CANUTO
27019179,ESCOLA MUNICIPAL DE EDUCACAO BASICA ERNESTO RODRIGUES DE SOUZA
27019187,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL FERREIRA LIMA
27019195,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE PEREIRA BEZERRA
27019209,ESCOLA MUNICIPAL DE EDUCACAO BASICA PADRE AFRANIO PINHEIRO BEZERRA
27019217,ESCOLA MUNICIPAL DE EDUCACAO BASICA PADRE JOSE DE ANCHIETA
27019225,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR AGOSTINHO SOARES DAMASCENO
27019233,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO PEDRO
27019241,ESCOLA MUNICIPAL DE EDUCACAO BASICA TERTULINO BISPO BEZERRA
27019250,ESCOLA MUNICIPAL DE EDUCACAO BASICA DUQUE DE CAXIAS
27019268,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA GENOVEVA MARIA DA COSTA
27019284,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE TAVARES
27019292,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARECHAL FLORIANO PEIXOTO
27019314,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAQUIM JOSE DA SILVA XAVIER
27019322,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL JOAO NETO
27019357,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO BRAZ
27019365,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO CARLOS
27019373,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SAO FRANCISCO DE ASSIS
27019381,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO JOSE
27019403,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO LUCAS
27019411,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SANTO AMARO
27019420,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTO ANTONIO
27019438,ESCOLA MUNICIPAL DE EDUCACAO BASICA TIRADENTES
