CO_ENTIDADE,NO_ENTIDADE
25032518,ECIEEFM OTAVIANO L DA SILVA
25032569,E M E F ANTONIA MARIA DE JESUS
25032577,ESC MUL ANTONIO PEREIRA DA SILVA
25032607,EMPG ANTONIO MOREIRA DOS SANTOS
25032623,ESC MUL DE 1 GR JOSE ANTONIO DO NASCIMENTO
25032631,ESC MUL JOSE PEREIRA DE LIMA
25032658,EMPG GUILHERMINO PEREIRA
25032666,ESC MUL JOSE PEREIRA FILHO
25032674,EMEIF MARIANO TOMAZ
25032682,ESC MUL LUIS GOMES DE MELO
25032747,EMEF JOAQUIM JOSE DOS SANTOS
25032763,ESC MUL JOSE COSME RIBEIRO
25032771,ESC MUL MARCULINO R DE SOUSA
25032780,ESC MUL MARIA LOPES DA SILVA
25032836,ESC MUL JOSE MIGUEL DA SILVA
25032852,E M E F JOAQUIM JOSE DE OLIVEIRA
25032860,ESC MUL JOAO JOSE FERRAZ
25032887,EMEF TOMAZ LUIZ DA SILVA
25101755,EMEIF ISABEL LOPES
25124048,CRECHE SAO JOSE
25130390,ESCOLA MUNICIPAL AMELINA ALVES LEITE
