CO_ENTIDADE,NO_ENTIDADE
26030578,ESCOLA MUL AGNALDO JOSE DE LIMA
26030594,ESCOLA MUL AURELIANO FRANCISCO NETO
26030721,ESCOLA MUNICIPAL JOSE VICENTE DE ARAUJO
26030780,ESCOLA MUNICIPAL MESSIAS JOSE DE MACEDO
26030799,ESCOLA MUNICIPAL MUNDO INFANTIL
26030888,ESCOLA MUNICIPAL RUI BARBOSA
26030918,ESCOLA MUL TEREZA VIEIRA DE CARVALHO
26030926,ESCOLA MUNICIPAL TOME DE SOUZA
26030950,ESCOLA ESTADUAL ANTONIO CAVALCANTI FILHO
26031000,ESCOLA MUNICIPAL AGAMENON MAGALHAES
26031060,ESCOLINHA MONICA SOLISDETE
26031175,ESCOLA MUNICIPAL PADRE CICERO
26031191,ESC MUL DR NILO DE SOUZA COELHO
26036312,ESCOLA KEILA EVANGELISTA
26172704,ESCOLA MUNICIPAL CLEMENTINO COELHO
26187566,ESCOLA ESTADUAL CLAUDIO RODRIGUES GALINDO
26540720,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA IRENE MARIA RAMOS COELHO
