CO_ENTIDADE,NO_ENTIDADE
25087860,ECITE LUIZ GONZAGA BURITY
25087878,EEIEFM GUILHERME DA SILVEIRA
25087894,EEIEFM DR JOSE LOPES RIBEIRO
25087908,EEEFM FREDERICO LUNDGREN
25087940,INST INFANTIL EDUC
25087991,EMEF HERMAN LUNDGREN
25088017,EMEFM ANTONIA LUNA LISBOA
25088025,EEEF PROF ANGELITA BEZERRA DE ASSIS
25088033,EM FRANCISCO GERBASI
25088050,EMEF PROFA JOSINA DE A CAMARA
25088076,ESC MUL DE ENS FUND TEREZINHA DA COSTA AGRIPINO
25088122,ESC MUN DE 1º GRAU ELIAS DE SOUZA BARROS
25088130,EMPG EMILIA CAVALCANTE DE MORAIS
25088157,ESC MUL PROFESSORA IVANILDA MARIA DOS SANTOS
25088173,ESC MUL MANOEL ALVES PEQUENO
25088211,EMPG JOSE LOURENCO CALIXTO
25088220,EEIEF CACIQUE DOMINGOS BARBOSA DOS SANTOS
25088238,ESC MUL PRES GETULIO VARGAS
25088246,EM PRES RODRIGUES ALVES
25088254,EMPG PRESIDENTE NILO PECANHA
25088262,EMPG PROF SEVERINO JOAQUIM DA SILVA
25088270,E M E F RAIMUNDO ZOZIMO DE CARVALHO
25088289,ESC MUL DE ENS FUND ROSALIA MENEZES DE MENDONCA
25088297,E M E F WASHINGTON LUIZ
25088335,ESC MUL DE 1G JOAO XXIII
25088351,ESC MUL CAMPOS SALES
25088378,GR ESC PROFA SEVERINA COUTINHO
25088386,ESCOLA SANTA RITA DE CASSIA
25088459,CRECHE MARIA DA PAZ BEZERRA
25088491,ESC MUL PREFEITO GERBASI
25105728,ESC MUL DE ENS FUND MARIA MILTA BERNARDO LEANDRO
25106775,EMEF SANTA TEREZINHA
25115006,CERTO-COLEGIO DE ENSINO FENDAMENTAL E MEDIO
25126288,EDUCANDARIO OBDC
25131494,EMEF FRANCISCO FIRMINO DA SILVA
25132520,CRECHE PROFESSORA MARIA ALICE RODRIGUES DAVID
