CO_ENTIDADE,NO_ENTIDADE
24023949,EDUCANDARIO SANTA TEREZINHA
24023973,ESCOLA ESTADUAL DOUTOR EDINO JALES
24023981,ESCOLA ESTADUAL XAVIER FERNANDES
24024023,ESCOLA ESTADUAL JOAO GODEIRO
24024058,ESC ISOLADA CASTANHEIRO I
24024090,ESC ISOLADA MORADA NOVA I
24024104,ESC ISOLADA MORANDA NOVA II
24024171,ESC MUL BELARMINO FERREIRA
24024260,ESC MUL FCO FRANCELINO DE MOURA
24024325,ESC MUL LAURO MAIA
24024406,ESCOLA MUNICIPAL RAIMUNDO ROCHA
24024457,ESC MUL EPITACIO DE ANDRADE
24024473,ESC MUL JOAO TAVARES FIGUEIREDO
24024481,ESC MUL RAIMUNDO NONATO DA SILVA
24024490,GINASIO COMERCIAL DE PATU
24068993,ESC MUL MARIA CARMELITA ROCHA
24079472,ESC MUL GOV ALUIZIO ALVES
24087572,ESCOLA MUNICIPAL PROFESSORA RAIMUNDA ERNESTO DA SILVA
