CO_ENTIDADE,NO_ENTIDADE
24023191,CENTRO EDUCACIONAL RAIMUNDA BARRETO
24023221,ESCOLA ESTADUAL ALMINO AFONSO
24023230,ESCOLA ESTADUAL ANTONIO JOAO DE QUEIROZ
24023256,ESC EST DES SINVAL
24023302,ESCOLA ESTADUAL DOUTOR JOAQUIM INACIO ENSINO MEDIO EM TEMPO INTEGRAL
24023370,ESC ISOLADA PICO DOS CARROS
24023418,CENTRO EDUC PROF AGA FERNANDES
24023426,UNIDADE I MANOEL LINO DE PAIVA
24023434,UNIDADE XII A GUEDES TRIGUEIRO
24023442,CENTRO EDUCACIONAL PROFESSOR JOAO ONOFRE
24023469,CENTRO EDUC PROFª ANINHA LEITE
24023523,UNIDADE VIII POCAO
24023540,CENTRO EDUCACIONAL PADRE CARLOS
24023558,UNIDADE XI NOGUEIRA
24023655,ESC ISOLADA JOSE BARBOSA
24067504,CENTRO EDUC PROFA RITA BALIZA ALVES
24087190,CENTRO DE EDUCACIONAL INFANTIL MARGARIDA FERNANDES
24087939,CENTRO DE ENSINO EFETIVO
24156205,CENTRO DE ATIVIDADE COMPLEMENTAR
