CO_ENTIDADE,NO_ENTIDADE
26098164,COLEGIO DE SANTA TERESINHA
26098172,ESCOLA MUNICIPAL VEREADOR JOSE ROBERTO ROGERIO DOS SANTOS
26098180,ESCOLA MUNICIPAL ALVARO DO REGO BARROS
26098199,ESCOLA MUNICIPAL AMARO QUINTINO
26098202,ESCOLA MUNICIPAL ANTONIO FERREIRA
26098210,ESCOLA DE REFERENCIA EM ENSINO MEDIO ATHAYDE ACCIOLY LINS
26098245,ESCOLA MUNICIPAL PROFESSOR EDGAR BRITTO DE ALMEIDA
26098253,ESCOLA ELZA CARNEVAL LINS
26098270,ESCOLA DE REFERENCIA EM ENSINO MEDIO COSTA AZEVEDO - CATENDE
26098296,ESCOLA MUNICIPAL JOSE RODRIGUES
26098300,ESCOLA MUNICIPAL LUCIANA LUCENA CAVALCANTI
26098326,ESCOLA MUNICIPAL MAQUINISTA ESPERIDIAO
26098334,ESCOLA MUNICIPAL MILTON BURGOS JOSUE
26098342,ESCOLA MUNICIPAL NOSSA SENHORA DE LOURDES
26098377,ESCOLA MUNICIPAL BARBOSA LIMA SOBRINHO
26098385,ESCOLA MUNICIPAL PADRE ANDRE ALBERT COOPMAN
26098407,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS
26098415,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SOFIA FEIJO SAMPAIO
26098423,ESCOLA MUNICIPAL VICENTE ALVES
26098440,ESCOLA MUNICIPAL DOM VITAL
26098466,ESCOLA MUNICIPAL MANOEL JACINTO DA SILVA
26098482,ESCOLA DE REFERENCIA EM ENSINO MEDIO MENDO SAMPAIO
26098504,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO TOBIAS BARRETO
26098512,GINASIO MUNICIPAL JOSE EUGENIO CAVALCANTI
26098563,ESCOLA MUNICIPAL ZILDE FEIJO SAMPAIO
26133604,ESCOLA MUNICIPAL SAO LUCAS
26133902,ESCOLA MUNICIPAL PAULO VI
26133910,ESCOLA MUNICIPAL MISTA JOSE BEZERRA
26139030,ESCOLA MUNICIPAL SANTA HELENA
26142589,ESCOLA MUNICIPAL SANTA RITA
26142597,ESCOLA MUNICIPAL 15 DE NOVEMBRO
26142600,ESCOLA MUNICIPAL SANTO ANTONIO
26143631,CRECHE MUNICIPAL MARTA TERESA
26145294,ESCOLA MUNICIPAL FIRMINO CORREIA DE MELO
26145901,ESCOLA PASSOS FIRMES
26172356,ESCOLA COMECINHO DE VIVER
26172402,ESCOLA BOM CONSELHO
26182610,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CEMEI ANTONIA ALVES DE SOUZA
26184729,EDUCANDARIO CARROSSEL DO SABER
26190508,COLEGIO AGAPE
26230631,EDUCANDARIO CORACAO EUCARISTICO
