CO_ENTIDADE,NO_ENTIDADE
26091186,CENTRO EDUCATIVO PRINCESA ISABEL
26091194,COLEGIO MUNICIPAL DO PAUDALHO
26091208,COLEGIO MUNICIPAL DE GUADALAJARA
26091224,COLEGIO MUNICIPAL MARIA DE FATIMA
26091232,COLEGIO MUNICIPAL TANCREDO NEVES
26091240,EDUCANDARIO SANTA ANA
26091259,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONFEDERACAO DO EQUADOR
26091267,ESCOLA DE REFERENCIA EM ENSINO MEDIO HERCULANO BANDEIRA
26091283,ESCOLA MUNICIPAL CHA DE CAPOEIRA
26091291,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR LANDELINO BARRETO LINS
26091313,ESC MUL BARTOLOMEU DO REGO CAVALCANTE
26091348,ESCOLA MUNICIPAL DO JUNCO
26091356,ESCOLA MUNICIPAL DO RODRIZIO
26091364,ESC MUNICIPAL DR ANTONIO MONTENEGRO
26091372,ESCOLA MUNICIPAL ELIZA FIDELIS DA SILVA
26091380,ESCOLA MUNICIPAL HERCULANO BANDEIRA DE MELO FILHO
26091402,ESCOLA MUN JOAO FRANCISCO BEZERRA
26091410,ESCOLA MUNICIPAL JOSE BONIFACIO
26091437,ESCOLA MUNICIPAL MANOEL DA ROSA
26091453,ESCOLA MUNICIPAL MENINO JESUS
26091461,ESCOLA MUNICIPAL PAULO VI
26091470,ESCOLA MUNICIPAL SAMAP
26091496,ESCOLA MUNICIPAL SAO BERNARDO
26091500,ESCOLA MUNICIPAL SEVERINO MAURICIO CARNEIRO DA SILVA
26091518,ESCOLA MUNICIPAL SEVERINO JOSE VALENTIM
26091526,ESCOLA MUNICIPAL SINHO BANDEIRA
26091542,ESCOLA JOAO CAVALCANTI PETRIBU
26091550,ESCOLA MUNICIPAL GUADALAJARA
26091569,ESCOLA NOSSA SENHORA DE FATIMA
26140470,ESCOLA MUNICIPAL GILDA BARBOSA
26140497,ESCOLA MUNICIPAL DR PAULO ELEUTERIO
26145634,CENTRO EDUCACIONAL DA CRIANCA
26152851,EDUCANDARIO NOSSA SENHORA DO CARMO
26154552,ESCOLA MUNICIPAL GENILDA MARTINS
26168928,ESCOLA BOM JESUS DE PAUDALHO LTDA
26169975,ESCOLA JOSE ANTONIO FAGUNDES
26170051,CEND - CENTRO EDUCACIONAL NOVA DIMENSAO
26172968,EDUCANDARIO LUZ DO SABER
26175614,EDUCANDARIO EMANUEL NUNES
26179768,ESCOLA OBJETIVA
26179776,EDUCANDARIO NOSSA SENHORA DAS MERCES
26179784,EDUCANDARIO MODELO
26184982,CENTRO EDUCACIONAL MARIA BETANIA
26186004,ESCOLA TECNICA ESTADUAL SENADOR WILSON CAMPOS
26186837,ESCOLA WALDORF RURAL TURMALINA
26188341,CRECHE E PRE-ESCOLA MUNICIPAL LEONEL FRANCISCO SOARES
26189208,ESCOLA MUNICIPAL CICERO LOPES DA SILVA
26191610,ESCOLA MUNICIPAL PREFEITO HERCULANO BANDEIRA DE MELO FILHO
26192390,CRECHE E PRE ESCOLA MUNICIPAL JOANA PONCIANO DA SILVA
