CO_ENTIDADE,NO_ENTIDADE
26008106,ESCOLA MUNICIPAL JOAO FERREIRA LOPES
26008130,ESCOLA MUNICIPAL MANOEL LAURINDO
26008181,ESCOLA DE REFERENCIA EM ENSINO MEDIO PRESIDENTE MEDICI - MOREILANDIA
26008190,ESCOLA MUNICIPAL JOSE ALVES DE MARIA
26008203,ESCOLA MUNICIPAL ANTONIO PEIXOTO DE LUNA
26008270,ESCOLA MUNICIPAL TRINTA E UM DE MARCO
26008327,ESCOLA MUNICIPAL JOSE CAZUZA
26008351,ESCOLA MUNICIPAL MANOEL ANTERO
26008360,ESCOLA MUNICIPAL OLIMPIO XAVIER
26008386,ESCOLA MUNICIPAL OTAVIO ANGELIM
26008467,ESCOLA CORONEL CHICO ROMAO
26008505,ESCOLA MARIA LUIZA DE BRITO FERREIRA
26008521,ESCOLA MUNICIPAL LAURA BEZERRA
26140500,ESCOLA MUNICIPAL SANTA TERESINHA
26150328,CRECHE MAMAE SOSSEGO
26150336,CMEI SORRISO DA CRIANCA
26185903,ESCOLA NOVA DIMENSAO
26186128,CENTRO MUNICIPAL DE ENSINO INFANTIL JOSE ALVES DE MARIA
