CO_ENTIDADE,NO_ENTIDADE
25082850,EMEIFM EUNICE BARBOSA
25082922,ECI ANA RIBEIRO
25082949,EEEFM ARNALDO MAROJA
25082957,EEEFM DE DOIS RIACHOS
25082973,EEEF MARIA DE MELO
25083082,ESC MUL JOSE BENEDITO DA SILVEIRA
25083104,EMEIEF JOSE DE ALENCAR
25083317,EMEIEF MANOEL FERREIRA BARBOSA
25083325,EMEIEF ANTONIO BARBOSA DE OLIVEIRA
25083333,EMEIEF ANTONIO FRANCISCO DE AMORIM
25083341,EMEIEF APOLINARIO SERAFIM ANJOS
25083350,ESC MUL BENEDITO GOMES DA SILVA
25083376,EMEIEF FELIX RODRIGUES DO NASCIMENTO
25083384,EMEIEF FRANCISCA MARCELINO DE SALES
25083392,EMEF JAIME GOMES DE OLIVEIRA
25083406,EMEIEF JOSE HERMINIO DA SILVA
25083414,EMEIEF MARIANO TOMAZ
25083422,GR ESC MUL NOSSA SENHORA APARECIDA
25083457,EMEIEF SILVINA SERGIA
25083465,EMEIEF NOSSA SENHORA DO CARMO
25110071,EMEIEF DOS CAMPOS
25110497,CENTRO EDUCACIONAL ARCO IRIS
25114670,EDUCANDARIO CANTINHO FELIZ
25118919,EMEIEF DO BAIXIO
25121944,EMEIEF PROFESSOR JOSE MATIAS
25133918,CRECHE MUNICIPAL PROFESSORA MARIA DAS MERCES DE CORREIRA CAVALCANTI
