CO_ENTIDADE,NO_ENTIDADE
25058266,CENTRO EDUCACIONAL ANDRE CELESTINO DE GOUVEIA
25058282,CRECHE MUNICIPAL MARIALDO CASTELO BRANCO MELO
25058304,ECIT DOUTOR TRAJANO NOBREGA
25058371,EEEFM E EJA PADRE JOSE ANTONIO MARIA IBIAPINA
25058428,ESC MUL ANTONIO HENRIQUE DE GOUVEIA
25058533,ESC MUL JANUARIO GONCALVES DA SILVA
25058550,ESC MUL JOAO PAULO
25058606,ESC MUL JOSE DA COSTA LIMA
25058681,ESCOLA MUNICIPAL JUVINA DE OLIVEIRA MONTEIRO
25058738,EMEF MARIA LUCIA MATIAS DE OLIVEIRA
25058770,EMEF PROF LUIZ GONZAGA BURITY
25058797,EMEF PROFª MARIA DO CARMO ARAUJO SOUTO
25058827,ESC MUL SEVERINA EMILIA DE ARAUJO
25058886,ESC MUL ADELINA OURIQUES
25116754,NUCLEO EDUCACIONAL PEDRO PASCOAL DE OLIVEIRA
25127217,COLEGIO DINAMICO IBIAPINOPOLIS
25128701,IFPB - CAMPUS AVANCADO SOLEDADE
25129856,ESCOLA MUNICIPAL IRMA ANA DE NAZARE
25193805,CENTRO EDUCACIONAL ANA LUCIA
25194801,ESCOLINHA TIA ANDREA
