CO_ENTIDADE,NO_ENTIDADE
25039032,ECITE PADRE JERONIMO LAUWEN
25039040,EEEF MONSENHOR PEDRO ANISIO
25039075,EEEFM ARLINDO BENTO DE MORAIS
25039083,ECI EEF COELHO LISBOA
25039113,EMEIEF ANA BRITO FIGUEIREDO
25039121,EMEIEF ARISTARCO DA SILVA MACHADO
25039148,E M E I E F FRANCISCO PAZ DE SOUZA
25039237,E M E I E F PROF TRINDADE VERNA
25039261,E M E I E F MARIA DO CARMO MARINHO GOMES
25039288,EMEIEF JOVINO MACHADO DA NOBREGA
25039326,ESC MUL DE ARUANDA
25039342,EMEF FCO FREIRE DE MEDEIROS
25039393,EMEF MIQUILINA SR DAS NEVES
25039423,CRECHE RUI DE FIGUEIREDO MORAIS
25116746,CEDUC SANTA LUZIA - CENTRO EDUCACIONAL SANTA LUZIA
25130552,IFPB - CAMPUS SANTA LUZIA
25275933,RECANTO DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL CARROSSEL
