CO_ENTIDADE,NO_ENTIDADE
26087375,ESCOLA DE REFERENCIA EM ENSINO MEDIO JAIME COELHO
26087383,ESCOLA MINIMA CANAFISTULA
26087405,ESCOLA MUL IRENE GOMES DE ARAUJO PEREIRA
26087413,ESCOLA MUL JOAO DE HOLANDA CAVALCANTE
26087448,ESC MUL JOSE TEOBALDO DE AZEVEDO
26087456,ESCOLA MUL LUIZ ALMEIDA
26087480,ESCOLA MUL OTACILIO VIEIRA DE AZEVEDO
26087499,ESCOLA MUL SANTO ANTONIO
26087502,ESCOLA MUNICIPAL JOAQUIM VIEIRA DE MELO
26087510,ESCOLAS REUNIDAS ANTONIO GOMES A PEREIRA
26087529,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL LAURINDO GOMES
26087553,GRUPO ESCOLAR AMALIA DE ARAUJO JUREMA
26087561,GRUPO ESCOLAR JOSE ANTONIO DE MELO FILHO
26087570,GRUPO ESCOLAR JOSE VIEIRA DE MELO
26087596,GRUPO ESCOLAR PRES CASTELO BRANCO
26184893,EDUCANDARIO SABER CRESCER
26188520,CENTRO MUNICIPAL DE EDUCACAO PROFESSORA JULIANA MARTA CORREIA DOS SANTOS
26190184,INSTITUTO EDUCACIONAL CONSTRUINDO O AMANHA
26230658,ESCOLA MUNICIPAL PROFESSORA JANDIRA ALBERTINA DE SOUZA
26526751,EDUCANDARIO MENINO JESUS
