CO_ENTIDADE,NO_ENTIDADE
25016059,EEEFM MARIA SOLEDADE ASSIS FREITAS
25016326,ESCOLA MUN DEP JANDUHY CARNEIRO
25016474,EMEF JOAQUIM MINERVINO DE ALMEIDA
25016504,EMEF MANOEL ELIZEU DE ALMEIDA
25016652,EMEF ANTONIO RODRIGUES DE SOUSA
25016717,GRUPO ESC MUL DE SAO BRAZ I
25016822,EMEF JOAO ALVES DE LIMA
25016938,EMEF ROSA ALVES DA NOBREGA
25016970,EMEF MAJOR FRANCISCO OLIMPIO
25106902,EMEF FRANCISCO ALVES DE LIMA
25106937,EMEF AURELIANO ANDRADE DA SILVA
25106988,EMEF ANTONIO PEREIRA DA COSTA
25109014,CRECHE MUNICIPAL REINO DA FELICIDADE MAE LINDALVA
25111540,GRUPO ESC MUL DE MONTEVIDEU
25118897,EMEF MARCELINO VITORIANO DA SILVA E LAURA GARRIDO DE LACERDA
