CO_ENTIDADE,NO_ENTIDADE
24047708,ESCOLA ESTADUAL PROFESSORA HERONDINA CALDAS
24047724,EI MIN PEDRO ALEIXO
24047759,EMEF EUCLIDES LINS DE OLIVEIRA
24047783,EMEF HERMINIO FERREIRA DA SILVA
24047813,E M E F MANOEL PINTO DA SILVA
24047821,E M E F PADRE ALEXANDRINO SUASSUNA DE ALENCAR
24047830,E M E F PRESIDENTE MEDICE
24047856,E M E F GOVERNADOR WALFREDO GURGEL
24047864,E M E F ZILA DE CARVALHO BEZERRA
24047880,EMEI FRANCISCA FREIRE DA NOBREGA
24069248,EMEI GERCINA PEREIRA DE ANDRADE
24074543,E M E F PROFESSORA MARLENE NASCIMENTO DA SILVA
24074551,E M E F PREFEITO SILVIO SALES
24074560,E M E F PREFEITO LUIZ MOREIRA DA SILVA
24084352,EMEF MARLENE VITORIANO DE SOUZA
24087076,EMEF MANOEL FELIPE DOS ANJOS
