CO_ENTIDADE,NO_ENTIDADE
26100592,EDUCANDARIO SAO JOAQUIM
26100622,ESCOLA MUNICIPAL FREI FIDELIS
26100681,ESCOLA MUNICIPAL CORUBAS
26100690,ESC MUL MARIA ELZA COSTA SILVEIRA BARROS
26100720,ESCOLA MUNICIPAL FLOR DO BOSQUE
26100762,ESCOLA MUNICIPAL GULANDI
26100797,ESCOLA MUL JOSE LUIS DA SILVEIRA BARROS
26100860,ESCOLA MUNICIPAL NOSSA SENHORA DO CARMO
26100878,ESC MUL OSCAR RODRIGUES DE LIMA
26100916,ESCOLA MUNICIPAL BALSAMO
26100924,ESCOLA MUNICIPAL IRENE JARDIM S BARROS
26100940,ESCOLA DE REFERENCIA EM ENSINO MEDIO MIGUEL PELLEGRINO
26100959,ESCOLA MUL LUIZ QUEIROGA CAVALCANTI
26100967,ESCOLA MUNICIPAL SANTA RITA DE CASSIA
26100975,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA
26135949,ESCOLA MUNICIPAL CABUGI
26145006,ESCOLA MUNICIPAL AECIO BARROS DE OLIVEIRA
26145014,ESCOLA MUNICIPAL VOVO DORINHA
26145529,ESCOLA MUNICIPAL BELA VISTA
26149591,ESCOLA MUNICIPAL PADRE CICERO
26178761,EDUCAR EDUCANDARIO CAMINHO DO RENASCER
26191032,ESCOLA MUNICIPAL HENRIQUE DO REGO BARROS
26351617,CRECHE MUNICIPAL VIVENDO A INFANCIA
