CO_ENTIDADE,NO_ENTIDADE
25012185,EEEF ANTONIO FRANCISCO DUARTE
25012207,ECI EEM BERNARDINO JOSE BATISTA
25012231,EMEIF AFLAUDIZIO PINHEIRO DANTAS
25012266,EMEIF ANTONIO MONTEIRO DA SILVA
25012312,EMEIF FRANCISCO JOAQUIM MONTEIRO
25012460,EMEF JOSE ADRIANO DE ANDRADE
25012487,EMEIF ANTONIO FERREIRA DOS SANTOS
25012533,EMEIF LUIZ GOMES DE BRITO
25012673,ESCOLA JOSE CABOCLO AMORIM
25012703,EMEIF JOANA FURTADO
25012720,EMEF JOSE DIAS DO NASCIMENTO
25012827,EMEIF MARIA SOCORRO LISBOA
25111817,EMEIF PRE ESCOLAR MARIA DUARTE DE AQUINO
25118790,CRECHE VOVO LOURA
25125290,CENTRO EDUCACIONAL MUNDO INFANTIL
25125338,PASSO CERTO
25132172,COLEGIO E CURSO NOVA VISAO
25133870,ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL FRANCISCA NERDE CORAGEM LISBOA JUNIOR
25133888,EMEIF FRANCISCA NEIDE CORAGEM LISBOA JUNIOR
25133900,EMEIF ANANIAS MACENA DUARTE
25134329,CRECHE MUNICIPAL FRANCISCA DA CONCEICAO VOVO MOCINHA
