CO_ENTIDADE,NO_ENTIDADE
26071410,ESCOLA MUNICIPAL ALVARO GONCALVES DA COSTA LIMA
26071436,ESCOLA MUNICIPAL ELOY PIRES DE ANDRADE LIMA
26071444,ESCOLA MUNICIPAL MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO
26071460,ESCOLA MUNICIPAL JOAQUIM JARDELINO DOS SANTOS
26071479,ESCOLA MUNICIPAL AGAMENON MAGALHAES
26071487,ESCOLA MUNICIPAL DE BARACHO
26071509,ESCOLA MUNICIPAL MARIA BARBOSA DE FARIAS
26071533,ESCOLA MUNICIPAL PRESIDENTE MEDICI
26071541,ESCOLA MUNICIPAL JOSE BATISTA DA SILVA
26071550,ESCOLA MUNICIPAL CAFUNDO
26071568,ESCOLA MUNICIPAL GERVASIO PIRES
26071576,ESCOLA MUNICIPAL LAGOA NOVA
26071584,ESCOLA MUNICIPAL MAURICIO BERNARDO DE LIMA
26152010,ESCOLA SAO DOMINGOS SAVIO
26152940,ESCOLA MUNICIPAL JOSE APRIGIO DE MOURA
26305615,ESCOLA DE REFERENCIA EM ENSINO MEDIO CARLOS SOARES DA SILVA
