CO_ENTIDADE,NO_ENTIDADE
24016934,ESCOLA ESTADUAL VICENTE DE FONTES
24016969,ESCOLA MUNICIPAL 4 DE OUTUBRO
24016977,ESC MUL ANTONIO BATISTA MAIA
24016985,ESCOLA MUNICIPAL SILVESTRE GABRIEL DA COSTA
24017035,ESC MUL FRANCISCO SALES BISPO
24017043,ESC MUL JOSE FERREIRA DA SILVA
24017051,ESC MUL MANOEL ALVES DE MORAIS
24017086,ESCOLA MUNICIPAL ANTONIO VIEIRA DO NASCIMENTO
24017116,EE MAJOR FELIPE
24017124,ESCOLA MUNICIPAL ARIAMIRO GERMANO DA SILVEIRA
24071676,ESC MUL INFANTIL PEQUENO MARIO
24076325,CRECHE MUL MARIA DALIA DA SILVEIRA
24200204,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS
