CO_ENTIDADE,NO_ENTIDADE
26089505,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI ORLANDO
26089513,COLEGIO MUNICIPAL PROFESSOR NIVALDO XAVIER DE ARAUJO
26089530,ESCOLA ARRUDA CAMARA
26089580,ESCOLA MUL ALVARO VELOSO BORBA
26089602,ESC MUL ANTONIO GUEDES CORREIA GONDIM
26089610,ESC MUL ELIUDE FALCAO CORREIA LIMA
26089645,ESCOLA MUL MENINO JESUS DE PRAGA
26089718,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL JOSE ANTONIO BEZERRA DE MENEZES
26089734,ESCOLA MUNICIPAL PASCOAL CARRAZZONI
26089742,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS II
26089769,ESCOLA MUNICIPAL ITAMIR CESAR DE MOURA
26089777,ESCOLA MUNICIPAL MOCINHA BARBALHO
26089785,ESC MUL ANDRE VIDAL DE NEGREIROS
26089793,ESCOLA MONSENHOR JULIO MARIA
26089807,INSTITUTO MONTEIRO LOBATO
26089823,ESCOLA MUL LAFAYETE NUNES MACHADO
26089831,ESCOLA MUNICIPAL DE QUEBEC
26089840,ESCOLA IBIRANGA
26089858,ESCOLA MUL PROF MARIA M DE PONTES RODRIGUES
26133067,EDUCANDARIO CANDIDO PORTINARI
26159155,CRECHE MUNICIPAL VOVO GENNARO
26160803,EDUCANDARIO SANTA LUZIA
26160846,EDUCANDARIO CASTRO ALVES
26165465,ESCOLA MUNICIPAL ARTUR PACIFICO DE ARAUJO PEREIRA
26165490,ESCOLA MUNICIPAL ALFREDO PEREIRA CAMPOS
26169940,ESCOLA IMACULADA CONCEICAO
26179750,ESCOLA PROFESSOR HYPOLITO DE ALMEIDA PEDROZA
26180740,CRECHE MUNICIPAL VOVO PESSOINHA
26186829,CENTRO EDUCACIONAL DO REINO DE DEUS
