CO_ENTIDADE,NO_ENTIDADE
25041428,ESC MUN ENS FUND SEVERINO MARINHEIRO
25041444,CRECHE MUNICIPAL ANA DE MORAIS ROMA
25041452,CRECHE PRE- ESCOLA EDIVALDO MOTTA
25041525,ECIT DEPUTADO GENIVAL MATIAS
25041665,EMEF FCO JOSE DO NASCIMENTO
25041720,ESCOLA CIDADA INTEGRAL CICERO FRANCISCO DE SOUZA
25041800,ESC MUL ENS FUND FREI DAMIAO
25041983,ESC MUL ENS FUND JOSE ANANIAS APOLINARIO
25042076,EMEF VITALINO BARTOLOMEU
25042084,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO CARLOS DE MORAIS
25042165,EMEF JOAO ARAUJO
25042181,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAQUIM MEDEIROS
25042190,EMEF JOSE PEIXE
25042211,ESC MUL ENS FUND MIGUEL LUCINDO
25042238,EMEF FRANCISCA NUNES PEREIRA
25104446,EMEF PADRE CICERO
25108638,ESCOLA PARTICULAR NOSSA SENHORA DE FATIMA
25110756,ESCOLA SUPLETIVA DE 1º GRAU
25118358,EEEFM DEPUTADO PEDRO PASCOAL DE OLIVEIRA
25129201,CENTRO EDUCACIONAL REI DAVI
25132903,CRECHE MUNICIPAL MARIA AMELIA DINIZ
25132911,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL LUIZ GONZAGA BURITY
25137603,ESCOLA PEQUENO APRENDIZ
