CO_ENTIDADE,NO_ENTIDADE
25083481,CRECHE ELIZABETE GOMES DA SILVA
25083490,ECI DEPUTADO CARLOS PESSOA FILHO
25083597,EEEFM MAJOR JOSE BARBOSA
25083651,E M E F SANTA LUZIA
25083813,E M E F NOSSA SENHORA DO ROSARIO
25084100,E M E F SEVERINO FILGUEIRAS VASCONCELOS
25084119,E M E F JOSEFA HERACLIO
25084135,E M E F ALEXANDRE BARBOSA MONTEIRO
25084143,E M E F ANTONIO LEONARDO DE ANDRADE
25084151,E M E F ANTONIO MARTINS DO NASCIMENTO
25084160,E M E F DE CAMARA
25084178,E M E F DE URUCU
25084216,E M E F JOSE DE SOUSA SANTOS
25084232,E M E F MARIA MARGARIDA DA CONCEICAO
25084240,E M E F NIVALDO ALVES BARBOSA
25084259,E M E F PEDRO LOPES DE BRITO
25084313,E M E F ANTONIO FERREIRA DANTAS
25084321,E M E F COSME ALVES BARBOSA
25084330,E M E F EMILIANO RESENDE FILHO
25084348,E M E F JOSE CELESTINO DE SOUZA
25084372,E M E F DE CHA DA BARRA
25084380,E M E F JOSE COSME IRMAO
25084399,E M E F DE PE DE SERRA DO JUA
25084410,E M E F SEBASTIANA ANDRADE
25107950,E M E F DO BERNARDO
25107968,E M E F SAO FRANCISCO DE ASSIS
25107984,E M E F DE CHA DE TORRES
25108158,E M E F MANOEL BERNARDO FRAZAO
25108174,E M E F LAURENTINO GOMES DE LIMA
25108204,E M E F DE VOLTA GRANDE
25109316,E M E F GUARIBAS DE QUATRO CANTO
25109332,E M E F MANOEL FELIX ISMAEL
25110861,EDUCANDARIO MARIA GERMANO
25112295,EMEF TANCREDO NEVES
25113615,E M E F JOSE VICENTE DE ARAUJO
25114522,E M E F MARIA LUCIA DE ALBUQUERQUE
25119010,E M E F JARDIRENE OLIVEIRA DE SOUZA
25123718,EM DE EDUCACAO ESPECIAL DE AROEIRAS
25125788,CENTRO EDUCACIONAL DA CRIANCA
25127527,EDUCANDARIO MARIA DE LOURDES
25128922,CENTRO EDUCACIONAL DO SABER
25130072,CENTRO EDUCACIONAL LUCILEIA QUEIROZ
25133152,CRECHE MUNICIPAL MARIA DE LOURDES TAVARES DA SILVA BEZERRA
25163809,COLEGIO CENTRAL DE ENSINO
