CO_ENTIDADE,NO_ENTIDADE
24034894,CRECHE CASULO DOM JOSE DE A DANTAS
24034908,CRECHE CASULO ANA C D DE CARVALHO
24034916,CRECHE CASULO MARTA MARIA DE MEDEIROS
24034932,ESC EST CAETANO DANTAS ENS DE 1 GRAU
24034940,ESCOLA ESTADUAL JOAO HENRIQUE DANTAS
24034975,ESCOLA ISOLADA TEODORA ADONIS DE LIMA
24035025,ESCOLA MUNICIPAL FRANCISCO MACEDO DANTAS
24035068,ESC MUL PEDRO LUCIO DE ARAUJO
24035076,ESC MUL SILVESTRE DANTAS
24035084,INST MUL JOAO CANDIDO FILHO
24035092,ESC MUN DE ENS FUND CLIVIA MARINHO LOPES
24035114,ESC MUN DE ENS FUND E INF FRANCISCA NEUZA DANTAS
24067580,ESCOLA MUNICIPAL CONEGO AMBROSIO SILVA
24078611,CENTRO EDUCACIONAL GENIUS
24084891,INSTITUTO EDUCACIONAL CARNAUBENSE
24089222,CENTRO MUNICIPAL DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO MARLO VITOR MEDEIROS DE MELO
24203203,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULOS - SCFV
