CO_ENTIDADE,NO_ENTIDADE
27015750,ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA MAE DO POVO
27015858,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR ULISSES VITORINO BOTELHO
27015920,ESCOLA ESTADUAL ROSA DE CASTRO FONSECA
27015939,ESCOLA MUNICIPAL DE EDUCACAO BASICA RUI BARBOSA
27015947,ESCOLA MUNICIPAL DE EDUCACAO BASICA SENADOR RUI PALMEIRA
27015980,ESCOLA MUNICIPAL DE EDUCACAO BASICA PAPA JOAO XXIII
27049396,CENTRO DE EDUCACAO INFANTIL DULCE FERREIRA GOMES
27051234,CENTRO DE EDUCACAO INFANTIL MANOEL CICERO DE OLIVEIRA
27220729,CENTRO DE EDUCACAO INFANTIL NOSSA SENHORA VIRGEM DOS POBRES
27222098,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIZA TAVARES VALENCA SILVA
