CO_ENTIDADE,NO_ENTIDADE
24046108,ESCOLA ESTADUAL DELZUITE MARIA SOARES DA COSTA
24046159,ESCOLA MUNICIPAL PRESIDENTE CAFE FILHO
24046175,ESCOLA MUNICIPAL DOUTOR CREZO BEZERRA
24046221,ESCOLA MUNICIPAL JOSE BONIFACIO
24046256,ESCOLA MUNICIPAL PRESIDENTE CASTELO BRANCO
24046299,ESCOLA MUNICIPAL SANTO ANTONIO
24063355,ESCOLA MUNICIPAL RUI BARBOSA
24069019,ESCOLA MUNICIPAL MARIA DAS DORES DE BRITO
24070319,ESCOLA MUNICIPAL PATRICIA CARLA PEREIRA DA COSTA
24077070,ESCOLA ESTADUAL EDMUNDO NEVES DO NASCIMENTO
24078948,ESCOLA MUNICIPAL FRANCISCO PAULINO DA CRUZ
24081485,CRECHE MUNICIPAL DELZUITE MARIA SOARES DA COSTA
24084379,CENTRO EDUCACIONAL HARMONIA DAS LETRAS
24088625,CENTRO EDUCACIONAL INTEGRADO EDUCAR
