CO_ENTIDADE,NO_ENTIDADE
26042053,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE ITAPARICA
26042096,ESCOLA ESTADUAL INDIGENA JOSE LUCIANO
26042100,ESCOLA MUNICIPAL CAMARATU
26042126,ESCOLA ESTADUAL INDIGENA DR CARLOS ESTEVAO
26042150,ESCOLA MUNICIPAL LINA ALVES DOS SANTOS
26042177,ESCOLA MUNICIPAL MARIA QUITERIA
26042193,ESCOLA ESTADUAL INDIGENA SAO JOSE
26042401,ESCOLA MUNICIPAL AYRTON SENNA DA SILVA
26042436,ESCOLA MUNICIPAL FAZENDA GRANDE
26042444,ESCOLA MUNICIPAL JOSE GOMES DE AVELAR
26042460,ESCOLA ESTADUAL INDIGENA NOSSA SENHORA DO CARMO
26042479,ESCOLA PANKARARUS
26042487,ESCOLA ESTADUAL RAMIRO DANTAS
26042525,ESCOLA NOSSA SENHORA APARECIDA - JATOBA
26042533,ESCOLA PROFESSORA ALICE AVELINO DE SOUZA
26042649,ESCOLA MUNICIPAL FREI CANECA
26042657,ESCOLA MUNICIPAL SAO ROQUE
26042665,ESCOLA MUNICIPAL SANTA CRUZ
26135060,ESCOLA ESTADUAL CAXIADO
26151197,ESCOLA MUNICIPAL DE VOLTA
26151219,ESCOLA MUNICIPAL DE JATOBA
26155516,ESCOLA ESTADUAL INDIGENA APINAGE
26158132,ESCOLA MUNICIPAL PROFESSORA ITA COSTA
26165457,ESCOLA MUNICIPAL PROFESSORA DJANIRA DORIA
26171600,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL RURAL MANOEL GOMES DE SA
26183293,ESCOLA ESTADUAL INDIGENA PANKAIWKA
26186446,ESCOLA ESTADUAL INDIGENA QUITERIA MARIA DE JESUS
26190176,ESCOLA MUNICIPAL EUNAPIO GOMES VARJAO
26191385,ESCOLA ESTADUAL INDIGENA SEBASTIAO FRANCISCO TENORIO
26191873,ESCOLA ESTADUAL INDIGENA TERRITORIO DO SABER
