CO_ENTIDADE,NO_ENTIDADE
27032000,ESCOLA MARIA DOLORES GUEDES
27033970,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MAJOR NELSON AUGUSTO DO NASCIMENTO
27033988,ESCOLA MUL DE ENS FUND MANOEL M DE CARVALHO
27033996,GRUPO ESCOLAR MUNICIPAL ANA JOAQUINA DE MENDONCA
27034003,ESCOLA EST PROFº SEBASTIAO FELISBERTO DE CARVALHO
27034011,GRUPO ESCOLAR MUL ANTONIO ALVES DE ARAUJO
27034038,GRUPO ESCOLAR EDJACKSON LEOCADIO DOS SANTOS
27034054,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL 7 DE SETEMBRO
27050645,ESCOLA DE ENSINO FUNDAMENTAL E INFANTIL CASINHA FELIZ
27052168,CENTRO MUNICIPAL DE EDUCACAO INFANTIL VERA LUCIA CHAGAS DOS SANTOS
27052206,ESCOLA DE EDUCACAO BASICA LUA ENCANTADA
27053946,COLEGIO DE EDUCACAO BASICA DONA IZABEL
27221393,CRECHE RUME FARIAS
27226492,ESCOLA MUNICIPAL BENEDITO CASADO DOS SANTOS
27230058,ESCOLA MUNICIPAL EDSON LEOCADIO DOS SANTOS
27232603,ESCOLA DE EDUCACAO BASICA MENINO JESUS
