CO_ENTIDADE,NO_ENTIDADE
26096803,ESCOLA MUNICIPAL SAO JOSE DA BOA ESPERANCA
26096811,ESCOLA AMELIA AARAO
26096820,ESCOLA MANOEL COELHO DA SILVEIRA
26096838,ESCOLA PADRE JOSE LEAO
26096846,ESCOLA MUNICIPAL MARIA DA CONCEICAO BARBOSA LINS E SILVA
26096854,ESCOLA ADELINA PONTUAL FERREIRA
26096935,ESCOLA MARIA AMELIA MONTEIRO SANTOS
26096978,ESCOLA PROFESSOR JAIR MEIRELLES
26096986,ESCOLA RUI BARBOSA
26096994,ESCOLA SAO JOAO
26097001,ESCOLA SAO JORGE
26097010,ESCOLA SAO JOSE
26097028,ESCOLA SAO JOSE DO EXTREMO
26097036,ESCOLA SENHOR DO BONFIM
26097060,ESCOLA SANTO ANTONIO
26097087,ESCOLA VIRGINIA DE MORAIS HERACLIO
26097095,ESCOLA VITAL BRASIL
26097109,ESCOLA JARDIM DE DEUS
26097117,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO ALVES DE ARAUJO
26097125,ESCOLA DR PLINIO ALVES DE ARAUJO
26097141,ESCOLA JOAO FRANCISCO DE SOUZA
26097168,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO
26097176,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA
26097184,ESCOLA PROFESSORA NIETA TABOSA
26097206,ESCOLA SANTA TEREZINHA
26097222,GRUPO ESC MUN VEREADOR ANTONIO DA MOTA SILVEIRA
26097249,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM LUIZ DE BRITO
26141256,ESCOLA NOSSA SENHORA DAS GRACAS
26149575,ESCOLA IMACULADA CONCEICAO
26149605,CRECHE MENINO JESUS
26167182,ESCOLA MANOEL PAULINO RODRIGUES
26179938,ESCOLA BALAO MAGICO
26179946,ESCOLA SANTA RITA
26525755,EDUCANDARIO SAO FRANCISCO DE ASSIS
