CO_ENTIDADE,NO_ENTIDADE
25082264,CRECHE MUNICIPAL MAXIMINA MARIA DA CONCEICAO
25082272,EEEFM DOM ADAUTO
25082302,ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL JOSE AUGUSTO DE LIRA
25082337,EMEF LUIS RIBEIRO COUTINHO
25082345,ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL EUDOCIA GARCIA FIGUEIREDO
25082353,ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL PADRE AZEVEDO
25082361,ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL CICERA MENDONCA DE ARAUJO
25082370,ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL MANOEL FELIX DE OLIVEIRA
25082418,ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL MANOEL PEREIRA DA SILVA
25082442,ESCOLA MUNICIPAL DO ENSINO INFANTIL E FUNDAMENTAL MANOEL MENDES DA ROCHA
25082469,ESCOLA MUNIC DO ENS INFANTIL E FUNDAMENTAL NOSSA SENHORA DA CONCEICAO
25112112,CENTRO EDUCACIONAL DE JUAREZ TAVORA
25129163,CRECHE MUNICIPAL NILTON RODRIGUES DE OLIVEIRA
25132652,CENTRO EDUCACIONAL EDUCACAO ATIVA
