CO_ENTIDADE,NO_ENTIDADE
26084287,ESCOLA MUNICIPAL DUQUE DE CAXIAS
26084295,CRECHE MUNICIPAL JOSE RAMOS DA SILVA
26084309,ESCOLA MUNICIPAL PROFESSORA JOSEFA PAULINA DE SOUZA
26084317,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL MOREIRA DA COSTA
26084350,ESCOLA MUL CLEMENTINO XAVIER DE OLINDA
26084376,ESCOLA MUNICIPAL DAMIANA ALVES DE FREITAS
26084384,ESCOLA MUL DOM JOAO DA MATA DO AMARAL
26084392,ESCOLA MUL FRANCISCO JOSE DE FRANCA
26084406,ESCOLA MUNICIPAL FRANCISCO PAIZINHO CAPITAO
26084430,ESCOLA MUNICIPAL JOSE APOLINARIO DE AMORIM
26084490,ESCOLA MUNICIPAL MANOEL GALDINO DA SILVA
26084503,ESCOLA MUNICIPAL MARIA EUGENIA
26084511,ESCOLA MUNICIPAL MATIAS JOSE ALMEIDA
26084562,ESCOLA MUNICIPAL PRINCESA ISABEL
26084570,ESCOLA MUNICIPAL SAO FRANCISCO
26141264,CRECHE MARIA PEREIRA COUTO
26154668,ESCOLA MUNICIPAL JULIETA GOMES DE SOUZA
