CO_ENTIDADE,NO_ENTIDADE
26081512,SANTO ANTONIO
26081571,ESCOLA MUNICIPAL SESQUICENTENARIO DA INDEPENDENCIA
26081580,ESCOLA MUL FLORIANO PEIXOTO
26081601,ESCOLA MUNICIPAL HAYDEIA PINHEIRO
26081644,ESCOLA MUNICIPAL LEONILA DE SOUSA RIBEIRO
26081652,ESC MUL MARIA EDELVITA BARROS TENORIO
26081660,ESCOLA MUL MARIA STELA COSTA CAVALCANTI
26081687,ESCOLA MUNICIPAL NOSSA SENHORA DE LOURDES
26081717,ESCOLA MUNICIPAL SANTA TERESA
26081768,ESCOLA MUNICIPAL SAO RAFAEL
26081776,ESCOLA MUNICIPAL SANTA CRUZ
26081784,ESCOLA MUNICIPAL SANTA GLORIA
26081806,ESCOLA MUNICIPAL SANTO AMARO
26081822,ESCOLA MUL VEREADOR JOAO LOURENCO
26081849,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JOSE CONSTANTINO
26081911,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO
26081954,ESCOLA MUL MARCIONILA MARIA DOS SANTOS
26081962,ESCOLA MUNICIPAL SAO LUIS
26141868,ESCOLA MAE RAINHA
26142139,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS
26146762,EDUCANDARIO ARCO IRIS
26150310,CRECHE MUNICIPAL VOVO MARIA
26157608,EDUCANDARIO RECANTO INFANTIL
26169509,CENTRO EDUCACIONAL UNIVERSO
26175720,CRECHE MUNICIPAL PROFESSORA EDILEUZA RIBEIRO
26175770,EXTERNATO LUZ DO SABER
26190532,CRECHE MUNICIPAL DR JEFERSON DE VASCONCELOS ALVES
