CO_ENTIDADE,NO_ENTIDADE
25084992,ECI EEM ANTONIO FRANCISCO GOMES
25085107,ESC MUL ANTONIO GOMES DA SILVA
25085190,ESC MUL JOSE GOMES SOARES
25085360,EMEF SAO JOSE
25085468,GR MUL SAO MIGUEL
25085514,GR MUL MANOEL GOMES BARBOSA
25085530,GR MUL NOSSA SRA DA GUIA
25085557,ESC MUL ANTONIO DA COSTA GOMES
25085646,GR MUL CASIMIRO PIRES DA SILVA
25085743,GR MUL MANOEL CALIXTO DA SILVA
25085751,GR MUL MANOEL MARQUES DE OLIVEIRA
25085816,GR MUN SEVERINO JOSE SARAIVA
25103415,EMEF JOSE TOME DE OLIVEIRA
25106449,GR MUL JOSE BIA
25114336,EMEF JOANA MARIA DA CONCEICAO
25119281,ESC MUL FURTUOSA MARIA DA CONCEICAO
25124862,ESCOLA NOSSA SENHORA APARECIDA
25126687,EMEFEI PEDRO INACIO DA SILVA
