CO_ENTIDADE,NO_ENTIDADE
26098911,SESI ESCADA
26098920,ESCOLA TECNICA ESTADUAL LUIZ DIAS LINS
26098946,ESCOLA MUN DONA MARIA LINS DE HOLANDA CAVALCANTI
26098954,ESCOLA MISTA ANA SOFIA
26098962,ESCOLA MUNICIPAL BARAO DE SUASSUNA
26098970,ESCOLA MUNICIPAL PROFESSORA MARIA JOSE LUCAS
26098989,ESCOLA MUNICIPAL JOSE DOMINGOS
26099055,ESCOLA MUNICIPAL DONA MARIA NOVAES
26099063,ESCOLA MUN DR CLOVIS ALVES ARAUJO
26099071,ESCOLA MUNICIPAL EDSON DE ARAUJO NUNES
26099098,ESCOLA MUNICIPAL GERONCIO FALCAO
26099110,ESCOLA MUNICIPAL HUMBERTO DE CAMPOS
26099136,ESCOLA MUNICIPAL MARECHAL COSTA E SILVA
26099144,ESCOLA MUNICIPAL MARIA CABRAL DE ANDRADE
26099160,ESCOLA MUNICIPAL MARIO DOMINGUES
26099233,ESCOLA MUNICIPAL ORESTES CHAVES
26099241,ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES
26099292,ESCOLA MUNICIPAL DR JOSE HENRIQUE
26099314,ESCOLA MUNICIPAL MARIA AMELIA DO MONTE
26099322,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ERALDO CAMPOS
26099330,CENTRO DE EDUCACAO DIMENSAO
26099365,ESCOLA DOUTOR FERNANDO CAMPELO
26099403,ESCOLA MUNICIPAL DOUTOR ANTONIO NOVAES
26099411,ESCOLA MUNICIPAL LEAO XIII
26099438,ESCOLA MUNICIPAL MONTE SINAI
26099454,ESCOLA MUNICIPAL SAO SEVERINO DOS RAMOS
26099489,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO RODRIGUES DE CARVALHO
26099497,ESCOLA DE REFERENCIA EM ENSINO MEDIO VIGARIO PEDROSA
26099543,INSTITUTO SAO JOSE
26099632,ESCOLA MUNICIPAL MINISTRO ANDRE CAVALCANTI
26099640,ESCOLA MUNICIPAL PADRE GERALDO LEITE BASTOS
26099659,ESCOLA MUNICIPAL SANTOS DUMONT
26099691,ESCOLA MUNICIPAL MARIA JOSE MONTEIRO
26141280,COLEGIO SABER
26148609,ESCOLA MUNICIPAL ZENOBIO LINS
26148765,ESCOLA MUNICIPAL DE CRIMEIA
26153530,INSTITUTO EDUCACIONAL AQUARELA
26160889,ESCOLA RECANTO INFANTIL
26160960,EDUCANDARIO LAPIS COLORIDO
26161095,EDUCANDARIO ARTE E APRENDER
26161230,ESCOLA PEDRAS PRECIOSAS
26161265,ESCOLA TEMPO DE APRENDER
26161273,ESCOLA TODOS OS SANTOS
26161281,EDUCANDARIO LAPIS NA MAO
26161311,EDUCANDARIO MENINO DEUS
26162687,ESCOLA SEMENTE DO AMANHA
26162725,EDUCANDARIO PARAISO DA CRIANCA
26162741,ESCOLA SONHO MEU
26162814,ESCOLA GENTE INOCENTE
26162938,ESCOLA NOSSA SENHORA DAS GRACAS
26163071,ESCOLA MENINO JESUS
26164248,ESCOLA CRESCENDO E APRENDENDO
26164531,EDUCANDARIO FORMACAO JARDIM DE DEUS
26165767,ESCOLA NOSSA SENHORA DA CONCEICAO
26169398,ESCOLA MUNICIPAL ENGENHO BOM FIM
26169401,ESCOLA MUNICIPAL JOSE SEVERINO DE HOLANDA
26169410,APLICACAO COLEGIO E CURSO
26171910,ESCOLA ESTACAO DO SABER
26172186,ESCOLA MUNICIPAL JOSE MARLUCIO
26172194,ESCOLA MUNICIPAL AGUAS CLARAS
26172208,ESCOLA SAO MIGUEL
26177048,EDUCANDARIO FORMACAO BETEL
26177080,ESCOLA MUNICIPAL VERONICE MARIA DA CONCEICAO
26177099,ESCOLA MUNICIPAL MARIA JOSE DE LIMA ARAUJO
26185474,EDUCANDARIO ARCO IRIS
26186810,EDUCANDARIO CANTINHO DO SABER
26188104,ESCOLA MUNICIPAL CICERO DIAS
26188791,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA ESMERALDA DOS REIS SILVA
26189321,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA IZABEL DE LIMA
26189330,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA DE FATIMA DE LIRA
26190206,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA SEVERINA DAS NEVES DE MELO MENDES
26190885,CENTRO MUNICIPAL DE EDUCACAO INFANTIL GERUSA DO CARMO CLAUDIANO
26192721,COLEGIO SAO FELIX
26347636,EDUCANDARIO DAVID MELO
26349620,EDUCANDARIO NOVA ESPERANCA
26419858,ESCOLA MUNICIPAL PROFESSORA ALMERITA MARIA ARAUJO DA SILVA
26420716,ESCOLA MUNICIPAL LYGIA MAGDALA DE MELO
26451719,CRECHE MUNICIPAL ANSEIO DE UM PROGRESSO CONTINUO
26501724,EDUCANDARIO MUNDO DA IMAGINACAO
