CO_ENTIDADE,NO_ENTIDADE
26087600,COLEGIO MUNICIPAL MONSENHOR JULIO MARIA
26087618,ESCOLA ANA FLOR GOUVEIA
26087634,ESCOLA CORNELIA VELOSO DE ARAUJO LIMA
26087642,ESCOLA DR JOSE HARDMAN
26087685,ESC JOSE VELOSO DE ARAUJO LIMA
26087707,ESCOLA DUQUE DE CAXIAS
26087715,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO TAVARES
26087731,GRUPO ESCOLAR MUNICIPAL MANOEL GUEDES
26087740,GRUPO ESCOLAR FRANCISCO PEREIRA DE SOUZA
26087758,UNIDADE JOSE PORFIRIO DE QUEIROZ
26132194,ESCOLA JOSEFA BERNARDO NOGUEIRA
26175657,ESCOLA CANTINHO DA CRIANCA
26181622,INSTITUTO EDUCACIONAL PAULO FRANCISCO DA ROCHA
