CO_ENTIDADE,NO_ENTIDADE
26041839,CRECHE MUNICIPAL ABIGAIL ROCHA CANTARELLI
26041855,ESCOLA MUNICIPAL ANA PACIFICA MARCOS
26041880,ESCOLA MUNICIPAL GERSON PIRES DE ARAUJO
26041901,ESCOLA MUNICIPAL CICERO FREIRE DA SILVA
26041910,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA DE MENEZES GUIMARAES
26041928,ESCOLA MUNICIPAL CRIANCA ESPERANCA
26041979,ESCOLA MUNICIPAL DE EDUCACAO BASICA
26042002,ESCOLA MUNICIPAL JOSE CICERO FREIRE
26137070,ESCOLA MUNICIPAL EDUCACAO ESPECIAL
26179520,ESCOLA MUNICIPAL PREFEITO MANOEL MANICOBA DA SILVA
26186411,ESCOLA ESTADUAL INDIGENA JOSEFA ALICE DA CONCEICAO
26189526,ESCOLA ESTADUAL INDIGENA LUIZ PEREIRA LEAL
