CO_ENTIDADE,NO_ENTIDADE
26052075,ESCOLA MUNICIPAL SEBASTIAO TAVARES SOUZA CAMPOS
26052083,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANDRE CORDEIRO
26052091,ESCOLA MUNICIPAL JOSE INACIO CAVALCANTI DA SILVA
26052105,ESCOLA MUNICIPAL ABILIO TELMO
26052113,ESCOLA MUNICIPAL SEBASTIAO DA SILVA NASCIMENTO
26052121,ESCOLA MUNICIPAL ARTUR DE SOUZA LIMA
26052148,ESCOLA MUNICIPAL BENEDITO DE SOUSA DANTAS
26052156,ESCOLA MUNICIPAL CANDIDO BATISTA DE AGUIAR
26052164,ESCOLA MUNICIPAL CEL CANDIDO TAVARES
26052172,ESCOLA MUNICIPAL CICERO DE BARROS VELHO
26052180,ESCOLA MUNICIPAL CONEGO DUARTE
26052199,ESCOLA MUNICIPAL CONEGO LIRA
26052210,ESCOLA MUNICIPAL JOSE BATISTA DA SILVA
26052229,ESCOLA MUNICIPAL DR PAULO GUERRA
26052245,ESCOLA MUNICIPAL FAUSTO VIEIRA DOS SANTOS
26052261,ESCOLA MUNICIPAL FORTUNATO ROSA DOS SANTOS
26052270,ESCOLA MUNICIPAL JOAO CAETANO DA SILVA
26052288,ESCOLA MUNICIPAL GUSTAVO MARINHO FALCAO
26052296,ESCOLA MUNICIPAL RICARDO GERVASIO DO NASCIMENTO
26052318,ESCOLA MUNICIPAL JOAO BATISTA DA SILVEIRA
26052326,ESCOLA MUNICIPAL JOAO BERNARDO FILHO
26052334,ESCOLA MUNICIPAL JOAO FRANCISCO DE OLIVEIRA
26052342,ESCOLA MUNICIPAL SEBASTIAO LOURENCO DOS SANTOS
26052369,ESCOLA MUNICIPAL JOAQUIM NABUCO
26052377,ESCOLA MUNICIPAL JOSE BELARMINO DA COSTA
26052393,ESCOLA MUNICIPAL RAIMUNDO ANTONIO DE ARAUJO
26052407,ESCOLA MUNICIPAL NOSSA SENHORA DO DESTERRO
26052415,ESCOLA MUNICIPAL ORESTES DE FREITAS
26052423,ESCOLA MUNICIPAL PADRE JOSE LEAO
26052431,ESCOLA MUNICIPAL DOMICIO LOURENCO
26052440,ESCOLA MUNICIPAL PEREIRA DA COSTA
26052474,ESCOLA MUNICIPAL QUITERIO PEREIRA DE SOUZA
26052490,ESCOLA MUNICIPAL SAO FELIPE NERY
26052520,ESCOLA MUNICIPAL JOSE TEOTONIO DE LIMA
26052547,ESCOLA MUNICIPAL PEDRO TOME DE LIMA
26052563,ESCOLA MUNICIPAL THEREZA TRINDADE RANGEL DE PAIVA
26052598,ESCOLA MUN PEDRO CLIMACO FLORENCIO
26052601,ESCOLA MUNICIPAL MANOEL JOSE DOS SANTOS
26052610,ESCOLA MUNICIPAL ANTONIO SEVERINO DOS PRAZERES
26052628,ESCOLA MUNICIPAL GONCALVES DIAS
26052636,ESCOLA MUNICIPAL PEDRO ANTONIO DE ARAUJO
26052644,ESCOLA MUNICIPAL TIRADENTES
26052652,ESCOLA MUNICIPAL ABEL DE FREITAS
26052660,ESCOLA MUNICIPAL ARTUR LEONEL DE CASTRO
26052679,ESCOLA MUNICIPAL JOSE BONIFACIO
26052687,ESCOLA MUNICIPAL EMILIA ENEDINA BATISTA DA SILVA
26052695,ESCOLA MUNICIPAL SAO DOMINGOS
26052709,ESCOLA MUNICIPAL DUDU QUEIROZ
26052717,ESCOLA MUNICIPAL NICOLAU MENDONCA
26052725,ESCOLA MUNICIPAL AVELINO CAETANO DE ARAUJO
26052733,ESCOLA MUNICIPAL EPAMINONDAS MENDONCA
26052741,ESCOLINHA SEBASTIANA MENDONCA
26134111,ESCOLA MUNICIPAL NOSSA SENHORA DO BOM CONSELHO
26136234,ESCOLA BETH SHALOM
26148420,ESCOLA MUNICIPAL CORDEIRO DE CARVALHO
26148439,ESCOLA MUNICIPAL JOAO SIDRONIO DE FREITAS
26148463,EDUCANDARIO CORACAO DE JESUS
26150417,ESCOLA MUNICIPAL PROF MARIA DA GLORIA OLIVEIRA AGUIAR
26150425,ESCOLA RAIZES E ASAS
26150468,ESCOLA MUNICIPAL CENTRO EDUCACIONAL SANTA MARIA
26155052,ESCOLA MUNICIPAL FABIO CORREA DE OLIVEIRA ANDRADE
26175789,EDUCANDARIO MARIA AUGUSTA
26183978,ESCOLA GENESIS
26186756,CENTRO EDUCACIONAL ESPACO CRIANCA
26191776,ESCOLA E HOTELZINHO EVOLUIR
26191954,ESCOLA CONEXAO DO SABER
