CO_ENTIDADE,NO_ENTIDADE
26018020,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARISTAQUE JOSE DE VERAS
26018039,ESCOLA MUNICIPAL ARGEMIRO FERREIRA VERAS
26018047,ESCOLA MUNICIPAL BERNARDO NUNES
26018071,ESCOLA MUNICIPAL NOSSA SENHORA DE LOURDES
26018179,ESCOLA MUNICIPAL DR JOSE JORGE DE VASCONCELOS LIMA
26018225,ESCOLA MUNICIPAL ALAIDE BARBOSA DE LIMA
26018241,ESCOLA MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO
26018250,ESCOLA MUNICIPAL ANTONIO GOMES DA SILVA
26141582,ESCOLA MUNICIPAL SANTA ROSA DE LIMA
26266601,CENTRO DE EDUCACAO INFANTIL MARIA DE FREITAS PEDROSA
