CO_ENTIDADE,NO_ENTIDADE
27007081,COLEGIO CENECISTA DE 1ª E 2ª GRAUS SANTANA
27007090,ESCOLA ESTADUAL PROFº MILENO FERREIRA DA SILVA
27007103,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR JOAO FRANCISCO CAVALCANTE
27007120,ESCOLA ESTADUAL DE AREIA BRANCA
27007375,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª SONIA PEREIRA DA SILVA
27007383,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO CRISTOVAO
27007405,ESCOLA MUNICIPAL DE EDUCACAO BASICA SENHORA SANTANA
27007448,ESCOLA ESTADUAL ROTARY
27007456,ESCOLA ESTADUAL PROF ALOISIO ERNANDE BRANDAO
27007464,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO RODRIGUES DAMASCENO
27007472,ESCOLA MUNICIPAL DE EDUCACAO BASICA ISMAEL FERNANDES DE OLIVEIRA
27007502,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL BRANCA DE NEVE
27007529,ESCOLA MUNICIPAL DE EDUCACAO BASICA BENEDITO MELO
27007537,ESCOLA MUNICIPAL DE EDUCACAO BASICA CLEODON TEODOSIO
27007545,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR DJALMA DE MELO CARVALHO
27007561,ESCOLA MUNICIPAL DE EDUCACAO BASICA FRANCISCA ANGELICA DE ASSIS
27007618,ESCOLA ESTADUAL PROFª HELENA BRAGA DAS CHAGAS
27007669,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA JOSE DE CARVALHO
27007677,ESCOLA MUNICIPAL DE EDUCACAO BASICA DEPUTADO PEDRO FERREIRA DE ANDRADE
27007693,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARCELINO CONRADO DE MENEZES
27007715,ESCOLA MUNICIPAL DE EDUCACAO BASICA SEBASTIANA DAMASCENO DE ARAUJO
27007731,ESCOLA MUNICIPAL DE EDUCACAO BASICA MILITAO DAMASCENO
27007758,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE FRANCISCO DE ANDRADE
27007820,ESCOLA MUNICIPAL DE EDUCACAO BASICA DESEMBARGADOR MANOEL XAVIER ACIOLI
27007847,ESCOLA MUNICIPAL DE EDUCACAO BASICA FRANCISCO ROSENDO
27007910,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA FERREIRA MELO
27007936,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA NEPOMUCENO MARQUES
27007960,ESCOLA ESTADUAL ORMINDO BARROS
27007987,ESCOLA ESTADUAL PADRE FRANCISCO CORREIA
27008053,ESCOLA MUNICIPAL DE EDUCACAO BASICA ULISSES SILVA
27047580,IFAL - CAMPUS SANTANA DO IPANEMA
27050190,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA CECILIA
27050203,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO RAIMUNDO
27050750,ESCOLA DE EDUCACAO BASICA LIDER
27051960,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ROBERVAL MENEZES DIAS
27052540,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TANIA MARIA VIEIRA
27053857,ESCOLA DE EDUCACAO BASICA MEU SONHO
27054233,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR ISNALDO BULHOES BARROS
27054411,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA DO SOCORRO BATISTA DE OLIVEIRA
27214290,ESCOLA MUNICIPAL DE EDUCACAO BASICA SENADOR ARNON DE MELO
27214427,COLEGIO DIVINO MESTRE
27214516,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA SOFIA
27216683,ESCOLA MUNICIPAL DE EDUCACAO BASICA DURVALINA CARDOSO PONTES
27217973,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA DO CARMO ARAUJO DE OLIVEIRA
27217981,ESCOLA DE EDUCACAO BASICA SAO CRISTOVAO
27221903,ESCOLA MUNICIPAL DE EDUCACAO BASICA FREI DAMIAO
27221911,ESCOLA MUNICIPAL DE EDUCACAO BASICA CHEOPS REGO DE MIRANDA
27221920,CRECHE MUNICIPAL SANTA QUITERIA
27222675,ESCOLA DE EDUCACAO BASICA MUNICIPAL RITA FRANCISCA DE JESUS
27223957,ESCOLA DE ENSINO INFANTIL E FUND RAINHA DA PAZ
27225259,ESCOLA ESTADUAL PROFESSORA LAURA MARIA CHAGAS DE ASSIS
27226280,ESCOLA DE EDUCACAO BASICA CAMINHO NOVO
27286002,CRECHE MUNICIPAL FRANCISCO JOSE ARAUJO DE FRANCA
27322017,ESCOLA DE EDUCACAO BASICA CARROSSEL
27353010,ESCOLA MUNICIPAL DE EDUCACAO BASICA IRACEMA SALGUEIRO SILVA
