CO_ENTIDADE,NO_ENTIDADE
25086316,ECIT ALZIRA LISBOA
25086332,EEEFM CASTRO PINTO
25086375,EMEIF ALZIRA TOSCANO LISBOA
25086391,EMEIF SENADOR RUY CARNEIRO
25086472,EMEIF JOSE JARDIM CORREIA TETEO
25086499,EMEF LUIS FERNANDES PESSOA
25086510,EMEIF DOMINGOS PORCILIANO REGIS
25086561,EMEIF ROSENILDO FERNANDES DE OLIVEIRA
25086596,EMEIF JOSE GALDINO DE OLIVEIRA
25086600,EMEIF PADRE JOAO MADRUGA
25086618,EMEIF PROFESSOR MIGUEL BASTOS
25086669,EMEIF ANATILDE PAES BARRETO
25086723,EMEIF RUY BARBOSA
25086758,EMEIF ALIPIO BARBOSA DE CARVALHO
25086766,EMEIF ANA FERNANDES DE FREITAS
25086774,EMEIF CLAUDINO JOAQUIM RODRIGUES
25086804,EMEIF FRANCISCO FERNANDES LISBOA
25086820,EMEIF JOAO FRANCISCO DE OLIVEIRA
25086855,EMEIF PROFESSORA NEUZA MEDEIROS ALVES
25113143,EMEIF ANTONIA DE OLIVEIRA FERNANDES
25113216,CRECHE MUNICIPAL PROFESSORA MARIA DE FATIMA FIDELES
25124250,COLEGIO CHAPEUZINHO VERMELHO
25124510,HELLO COLEGIO E CURSOS
25125893,CEMEI MARIA BERENICE CLEMENTINO DE LIMA
25127136,CENTRO EDUCACIONAL TOQUE MAGICO SAO MIGUEL
25132067,ESCOLA RUBEM ALVES
25133470,INSTITUTO VIVER E APRENDER
