CO_ENTIDADE,NO_ENTIDADE
27032272,ESCOLA MUNICIPAL DE 1º GRAU ANTONIO BUARQUE BANDEIRA
27032280,ESCOLA ESTADUAL D ELISEU MARIA GOMES OLIVEIRA
27032299,ESCOLA DE 1º GRAU PADRE SIZENANDO
27032310,ESCOLA DONA MARIA JOANA
27032329,ESCOLA MUNICIPAL ANTONIA BENEDITA DA SILVA
27032337,ESCOLA MUNICIPAL ANTONIO ANACLETO DE LIRA
27032345,ESCOLA MUNICIPAL ANTONIO ELOI
27032353,ESCOLA MUNICIPAL CARLOS GOMES
27032361,COLEGIO MUNICIPAL NAPOLEAO RODRIGUES DA SILVA
27032370,ESCOLA MUNICIPAL EURICO WANDERLEY
27032388,ESCOLA MUNICIPAL MARECHAL ARTHUR COSTA E SILVA
27032396,ESCOLA MUNICIPAL ODILON DE SOUZA FRANCO
27032400,ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES
27032426,ESCOLA MUNICIPAL JOSE BONIFACIO
27032469,ESCOLA NOSSA SENHORA DAS DORES
27032485,GRUPO ESCOLAR ANTONIO DE MELO
27046400,COLEGIO DE EDUCACAO BASICA APLICACAO DO SABER
27053121,ESCOLA DE EDUCACAO INFANTIL SEMENTE DO OASIS
27055094,CMEI PROFESSORA JOSENILDA MARIA DOS SANTOS
27218430,ESCOLA DE 1º GRAU DRª EROTILDES R SALDANHA
27218490,ESCOLA MUNICIPAL JOAO ANTONIO CHAVES
27218503,ESCOLA MUNICIPAL TEREZINHA CARNEIRO CEDRIM
27225321,ESCOLA MUNICIPAL ESTACIO BUARQUE BANDEIRA
27225330,ESCOLA MUNICIPAL NORMA VASCONCELOS SALDANHA CEDRIM
27226085,CENTRO EDUCACIONAL INFANTIL PROFª Mª JOSE M MOURA
27227138,ESCOLA DE EDUCACAO BASICA LAPIS NA MAO
