CO_ENTIDADE,NO_ENTIDADE
26051176,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO EURICO QUEIROZ
26051184,CRECHE MUNICIPAL VOVO RUFINA DE MENEZES
26051192,CLUBE DE ASSISTENCIA SOCIAL NOSSA SENHORA DAS DORES
26051206,COLEGIO MUNICIPAL DESEMBARGADOR FELISMINO GUEDES
26051257,ESCOLA MUNICIPAL ADERBAL JUREMA
26051290,ESCOLA MUL AUGUSTO BEZERRA DA SILVA
26051338,ESCOLA MUL DEREGINA DE AZEVEDO
26051370,ESCOLA MUNICIPAL JOAO GOMES DE ABREU
26051397,ESCOLA MUNICIPAL JOAO PEDRO DOS SANTOS
26051419,ESCOLA MUNICIPAL JOAQUIM CLAUDINO DE OLIVEIRA
26051427,ESCOLA MUNICIPAL JOAQUIM MANOEL DE LEMOS
26051508,ESCOLA MUNICIPAL MANOEL BEZERRA DA SILVA
26051540,ESCOLA MUNICIPAL MANOEL PEDRO DA CUNHA
26051605,ESCOLA MUNICIPAL SALUSTIANO TORRES
26051621,ESCOLA MUL SEBASTIAO BERNARDO DE SOUZA
26051630,ESCOLA MUL WILSON DE SANTA CRUZ
26051648,COLEGIO NOSSA SENHORA DAS DORES
26051664,ESCOLA MUNICIPAL CEL ZUZINHA GUILHERME
26051702,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL DOM JOSE LAMARTINE SOARES
26051737,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA ANA
26051761,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONEGO ALEXANDRE CAVALCANTI
26051800,ESCOLA MUL MARIA DE LOURDES CHAGAS
26051834,ESCOLA MUNICIPAL JOSE PAULO DA SILVA
26051842,ESCOLA MUNICIPAL NELSON CASTANHA
26051893,GRUPO ESCOLAR GETULIO VARGAS
26051907,GRUPO ESCOLAR NOMERIANO PEREIRA DA SILVA
26051915,GRUPO ESCOLAR RUI BARBOSA
26051923,GRUPO ESCOLAR JOSE DE GOES
26051931,GRUPO MUNICIPAL JOAQUIM PATRICIO DA SILVA
26051940,INSTITUTO PEQUENO PRINCIPE LTDA
26051966,ESCOLA MUNICIPAL VICENTE FERREIRA
26051974,ESCOLA MUNICIPAL JOSE FERREIRA DA SILVA
26051990,ESCOLA MUNICIPAL INTERMEDIARIA RUFINA BORBA
26052008,ESCOLA MUNICIPAL MARTINIANO GOMES
26052032,ESCOLA MUNICIPAL JOAO JOAQUIM FERREIRA
26052059,ESCOLA MUL SANDRO ROGERIO PEREIRA DA SILVA
26138891,CENTRO MUNICIPAL DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE
26142279,ESCOLA MUNICIPAL VOVO ISABEL
26147394,CRECHE MUNICIPAL ISAURA FERNANDES VIEIRA
26147432,CRECHE MUNICIPAL SIMPLESMENTE MARIA
26150794,CRECHE PEQUENO PRINCIPE
26151235,ESCOLA PEQUENOS VENCEDORES
26155095,ESCOLA MUNICIPAL MONSENHOR JOSE FLORENTINO DE OLIVEIRA
26156970,INSTITUTO PEDAGOGICO PATO DONALD
26161346,INSTITUTO MAE NATUREZA
26161370,INSTITUTO BANANAS DE PIJAMAS
26161389,EDUCANDARIO UNIVERSO DA CRIANCA
26161397,EDUCANDARIO MICKEY MOUSE
26161419,ESCOLA CONSTRUCAO DO SABER
26165929,EDUCANDARIO RAIOZINHO DE SOL
26165953,ESCOLA MUNDO DA CRIANCA
26165961,INSTITUTO MUNDO ENCANTADO
26172143,CRECHE MUNICIPAL MARIA DE LOURDES DA SILVA
26176211,ESCOLA TECNICA ESTADUAL MARIA JOSE VASCONCELOS
26177013,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEZERROS
26177021,CRECHE MUNICIPAL VOVO DILA
26177030,CRECHE MUNICIPAL VOVO MARIA BEZERRA
26181096,SISTEMA EDUCACIONAL RADAR
26184508,INSTITUTO RECANTO INFANTIL
26185210,ESCOLA EDUCARTE
26187477,INSTITUTO CONSTRUTIVISTA
26437716,EDUCANDARIO SEVERINO LAURENTINO
26503719,CRECHE COMUNITARIA VOVO GENEROSA
26518716,CENTRO DE ENSINO EXPERIMENTAL ESCOLA TECNICA DO AGRESTE
